Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_sw
,29,70,5400,25,لِّلسَّائِلِ وَالْمَحْرُومِ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_25.png,Kwa mwenye kuomba na anaye jizuilia kuomba;
,29,70,5401,26,وَالَّذِينَ يُصَدِّقُونَ بِيَوْمِ الدِّينِ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_26.png,"Na ambao wanaisadiki Siku ya Malipo,"
,29,70,5402,27,وَالَّذِينَ هُم مِّنْ عَذَابِ رَبِّهِم مُّشْفِقُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_27.png,Na ambao wanaiogopa adhabu itokayo kwa Mola wao Mlezi.
,29,70,5403,28,إِنَّ عَذَابَ رَبِّهِمْ غَيْرُ مَأْمُونٍ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_28.png,Hakika adhabu ya Mola wao Mlezi si ya kuaminika nayo.
,29,70,5404,29,وَالَّذِينَ هُمْ لِفُرُوجِهِمْ حَافِظُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_29.png,Na ambao wanahifadhi tupu zao.
,29,70,5405,30,إِلَّا عَلَىٰ أَزْوَاجِهِمْ أَوْ مَا مَلَكَتْ أَيْمَانُهُمْ فَإِنَّهُمْ غَيْرُ مَلُومِينَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_30.png,"Isipo kuwa kwa wake zao, au iliyo wamiliki mikono yao ya kuume, basi hao hawalaumiwi -"
,29,70,5406,31,فَمَنِ ابْتَغَىٰ وَرَاءَ ذَٰلِكَ فَأُولَٰئِكَ هُمُ الْعَادُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_31.png,"Lakini wanao taka kinyume ya haya, basi hao ndio wanao ruka mipaka."
,29,70,5407,32,وَالَّذِينَ هُمْ لِأَمَانَاتِهِمْ وَعَهْدِهِمْ رَاعُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_32.png,"Na ambao wanazichunga amana zao na ahadi zao,"
,29,70,5408,33,وَالَّذِينَ هُم بِشَهَادَاتِهِمْ قَائِمُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_33.png,"Na ambao wanasimama imara katika ushahidi wao,"
,29,70,5409,34,وَالَّذِينَ هُمْ عَلَىٰ صَلَاتِهِمْ يُحَافِظُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_34.png,Na ambao wanazihifadhi Sala zao.
,29,70,5410,35,أُولَٰئِكَ فِي جَنَّاتٍ مُّكْرَمُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_35.png,Hao ndio watakao hishimiwa Peponi.
,29,70,5411,36,فَمَالِ الَّذِينَ كَفَرُوا قِبَلَكَ مُهْطِعِينَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_36.png,Wana nini wale walio kufuru wanakutumbulia macho tu?
,29,70,5412,37,عَنِ الْيَمِينِ وَعَنِ الشِّمَالِ عِزِينَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_37.png,Makundi kwa makundi upande wa kulia na upande wa kushoto!
,29,70,5413,38,أَيَطْمَعُ كُلُّ امْرِئٍ مِّنْهُمْ أَن يُدْخَلَ جَنَّةَ نَعِيمٍ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_38.png,Kwani kila mmoja wao anatumai kuingizwa katika Pepo ya neema?
,29,70,5414,39,كَلَّا ۖ إِنَّا خَلَقْنَاهُم مِّمَّا يَعْلَمُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_39.png,"La, hasha! Hakika Sisi tumewaumba kutokana na wanacho kijua."
,29,70,5415,40,فَلَا أُقْسِمُ بِرَبِّ الْمَشَارِقِ وَالْمَغَارِبِ إِنَّا لَقَادِرُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_40.png,Basi naapa kwa Mola Mlezi wa mashariki zote na magharibi zote kwamba Sisi tunaweza
,29,70,5416,41,عَلَىٰ أَن نُّبَدِّلَ خَيْرًا مِّنْهُمْ وَمَا نَحْنُ بِمَسْبُوقِينَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_41.png,Kuwabadili kwa walio bora kuliko wao; na Sisi hatushindwi.
,29,70,5417,42,فَذَرْهُمْ يَخُوضُوا وَيَلْعَبُوا حَتَّىٰ يُلَاقُوا يَوْمَهُمُ الَّذِي يُوعَدُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_42.png,"Basi waache wapige porojo na wacheze, mpaka wakutane na siku yao wanayo ahidiwa,"
,29,70,5418,43,يَوْمَ يَخْرُجُونَ مِنَ الْأَجْدَاثِ سِرَاعًا كَأَنَّهُمْ إِلَىٰ نُصُبٍ يُوفِضُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_43.png,"Siku watakapotoka makaburini kwa upesi kama kwamba wanakimbilia mfundo,"
,29,70,5419,44,خَاشِعَةً أَبْصَارُهُمْ تَرْهَقُهُمْ ذِلَّةٌ ۚ ذَٰلِكَ الْيَوْمُ الَّذِي كَانُوا يُوعَدُونَ,Al-Maarij—المعارج,The Ascending stairways,public://sura_images/70.png,public://quran_images/70_44.png,"Macho yao yatainama, fedheha itawafunika. Hiyo ndiyo Siku waliyo kuwa wakiahidiwa."
,29,71,5420,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ إِنَّا أَرْسَلْنَا نُوحًا إِلَىٰ قَوْمِهِ أَنْ أَنذِرْ قَوْمَكَ مِن قَبْلِ أَن يَأْتِيَهُمْ عَذَابٌ أَلِيمٌ,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_1.png,Hakika Sisi tulimtuma Nuh'u kwa watu wake: Uwaonye kaumu yako kabla ya kuwafikia adhabu chungu.
,29,71,5421,2,قَالَ يَا قَوْمِ إِنِّي لَكُمْ نَذِيرٌ مُّبِينٌ,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_2.png,"Akasema: Enyi watu wangu! Kwa hakika mimi ni mwonyaji wa dhaahiri kwenu,"
,29,71,5422,3,أَنِ اعْبُدُوا اللَّهَ وَاتَّقُوهُ وَأَطِيعُونِ,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_3.png,"Ya kwamba mumuabudu Mwenyezi Mungu, na mumche Yeye, na mumt'ii."
,29,71,5423,4,يَغْفِرْ لَكُم مِّن ذُنُوبِكُمْ وَيُؤَخِّرْكُمْ إِلَىٰ أَجَلٍ مُّسَمًّى ۚ إِنَّ أَجَلَ اللَّهِ إِذَا جَاءَ لَا يُؤَخَّرُ ۖ لَوْ كُنتُمْ تَعْلَمُونَ,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_4.png,"Atakughufirieni madhambi yenu, na atakuakhirisheni mpaka muda ulio wekwa. Hakika muda wa Mwenyezi Mungu utapo fika haucheleweshwi. Laiti mngejua!"
,29,71,5424,5,قَالَ رَبِّ إِنِّي دَعَوْتُ قَوْمِي لَيْلًا وَنَهَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_5.png,"Akasema: Ee Mola wangu Mlezi! Hakika mimi nimewaita watu wangu usiku na mchana,"
,29,71,5425,6,فَلَمْ يَزِدْهُمْ دُعَائِي إِلَّا فِرَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_6.png,Lakini wito wangu haukuwazidisha ila kukimbia.
,29,71,5426,7,وَإِنِّي كُلَّمَا دَعَوْتُهُمْ لِتَغْفِرَ لَهُمْ جَعَلُوا أَصَابِعَهُمْ فِي آذَانِهِمْ وَاسْتَغْشَوْا ثِيَابَهُمْ وَأَصَرُّوا وَاسْتَكْبَرُوا اسْتِكْبَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_7.png,"Na hakika mimi kila nilipo waita ili upate kuwaghufiria, walijiziba masikio yao kwa vidole vyao, na wakajigubika nguo zao, na wakakamia, na wakatakabari vikubwa mno!"
,29,71,5427,8,ثُمَّ إِنِّي دَعَوْتُهُمْ جِهَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_8.png,"Tena niliwaita kwa uwazi,"
,29,71,5428,9,ثُمَّ إِنِّي أَعْلَنتُ لَهُمْ وَأَسْرَرْتُ لَهُمْ إِسْرَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_9.png,"Kisha nikawatangazia kwa kelele, tena nikasema nao kwa siri."
,29,71,5429,10,فَقُلْتُ اسْتَغْفِرُوا رَبَّكُمْ إِنَّهُ كَانَ غَفَّارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_10.png,Nikasema: Ombeni msamaha kwa Mola wenu Mlezi; hakika Yeye ni Mwingi wa kusamehe.
,29,71,5430,11,يُرْسِلِ السَّمَاءَ عَلَيْكُم مِّدْرَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_11.png,Atakuleteeni mvua inyeshe mfululizo.
,29,71,5431,12,وَيُمْدِدْكُم بِأَمْوَالٍ وَبَنِينَ وَيَجْعَل لَّكُمْ جَنَّاتٍ وَيَجْعَل لَّكُمْ أَنْهَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_12.png,"Na atakupeni mali na wana, na atakupeni mabustani na atakufanyieni mito."
,29,71,5432,13,مَّا لَكُمْ لَا تَرْجُونَ لِلَّهِ وَقَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_13.png,Mna nini hamweki heshima ya Mwenyezi Mungu?
,29,71,5433,14,وَقَدْ خَلَقَكُمْ أَطْوَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_14.png,Na hali Yeye kakuumbeni daraja baada ya daraja?
,29,71,5434,15,أَلَمْ تَرَوْا كَيْفَ خَلَقَ اللَّهُ سَبْعَ سَمَاوَاتٍ طِبَاقًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_15.png,Kwani hamwoni jinsi Mwenyezi Mungu alivyo ziumba mbingu saba kwa matabaka?
,29,71,5435,16,وَجَعَلَ الْقَمَرَ فِيهِنَّ نُورًا وَجَعَلَ الشَّمْسَ سِرَاجًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_16.png,"Na akaufanya mwezi ndani yake uwe nuru, na akalifanya jua kuwa taa?"
,29,71,5436,17,وَاللَّهُ أَنبَتَكُم مِّنَ الْأَرْضِ نَبَاتًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_17.png,Na Mwenyezi Mungu amekuotesheni katika ardhi kama mimea.
,29,71,5437,18,ثُمَّ يُعِيدُكُمْ فِيهَا وَيُخْرِجُكُمْ إِخْرَاجًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_18.png,Kisha atakurudsheni humo na atakutoeni tena.
,29,71,5438,19,وَاللَّهُ جَعَلَ لَكُمُ الْأَرْضَ بِسَاطًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_19.png,Na Mwenyezi Mungu amekukunjulieni ardhi kama busati.
,29,71,5439,20,لِّتَسْلُكُوا مِنْهَا سُبُلًا فِجَاجًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_20.png,Ili mtembee humo katika njia zilizo pana.
,29,71,5440,21,قَالَ نُوحٌ رَّبِّ إِنَّهُمْ عَصَوْنِي وَاتَّبَعُوا مَن لَّمْ يَزِدْهُ مَالُهُ وَوَلَدُهُ إِلَّا خَسَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_21.png,"Nuh'u akasema: Mola wangu Mlezi! Hakika hao wameniasi, na wamemfuata yule ambaye mali yake na wanawe hawakumzidishia ila khasara."
,29,71,5441,22,وَمَكَرُوا مَكْرًا كُبَّارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_22.png,Na wakapanga vitimbi vikubwa.
,29,71,5442,23,وَقَالُوا لَا تَذَرُنَّ آلِهَتَكُمْ وَلَا تَذَرُنَّ وَدًّا وَلَا سُوَاعًا وَلَا يَغُوثَ وَيَعُوقَ وَنَسْرًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_23.png,"Na wakasema: Msiwaache miungu yenu, wala msimwache Wadda wala Suwaa' wala Yaghutha, wala Yau'qa, wala Nasra."
,29,71,5443,24,وَقَدْ أَضَلُّوا كَثِيرًا ۖ وَلَا تَزِدِ الظَّالِمِينَ إِلَّا ضَلَالًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_24.png,"Na hao walikwisha wapoteza wengi, wala usiwazidishie walio dhulumu ila kupotea."
,29,71,5444,25,مِّمَّا خَطِيئَاتِهِمْ أُغْرِقُوا فَأُدْخِلُوا نَارًا فَلَمْ يَجِدُوا لَهُم مِّن دُونِ اللَّهِ أَنصَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_25.png,"Basi kwa ajili ya makosa yao waligharikishwa wakaingizwa Motoni, wala hawakuwapata wa kuwanusuru badala ya Mwenyezi Mungu."
,29,71,5445,26,وَقَالَ نُوحٌ رَّبِّ لَا تَذَرْ عَلَى الْأَرْضِ مِنَ الْكَافِرِينَ دَيَّارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_26.png,Na Nuh'u akasema: Mola wangu Mlezi! Usimwache juu ya ardhi mkaazi wake yeyote katika makafiri!
,29,71,5446,27,إِنَّكَ إِن تَذَرْهُمْ يُضِلُّوا عِبَادَكَ وَلَا يَلِدُوا إِلَّا فَاجِرًا كَفَّارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_27.png,"Hakika ukiwaacha watawapoteza waja wako, wala wao hawatazaa ila waovu makafiri."
,29,71,5447,28,رَّبِّ اغْفِرْ لِي وَلِوَالِدَيَّ وَلِمَن دَخَلَ بَيْتِيَ مُؤْمِنًا وَلِلْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ وَلَا تَزِدِ الظَّالِمِينَ إِلَّا تَبَارًا,Nooh—نوح,Nooh,public://sura_images/71.png,public://quran_images/71_28.png,"Mola wangu Mlezi! Nighufirie mimi na wazazi wangu, na kila aliye ingia nyumbani mwangu kuwa ni mwenye kuamini, na Waumini wote wanaume, na Waumini wanawake. Na wala usiwazidishie walio dhulumu ila kupotea."
,29,72,5448,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ قُلْ أُوحِيَ إِلَيَّ أَنَّهُ اسْتَمَعَ نَفَرٌ مِّنَ الْجِنِّ فَقَالُوا إِنَّا سَمِعْنَا قُرْآنًا عَجَبًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_1.png,"Sema: Imefunuliwa kwangu ya kuwa kundi moja la majini lilisikiliza, na likasema: Hakika sisi tumeisikia Qur'ani ya ajabu!"
,29,72,5449,2,يَهْدِي إِلَى الرُّشْدِ فَآمَنَّا بِهِ ۖ وَلَن نُّشْرِكَ بِرَبِّنَا أَحَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_2.png,"Inaongoza kwenye uwongofu, kwa hivyo tumeiamini, wala hatutamshirikisha yeyote na Mola wetu Mlezi."
,29,72,5450,3,وَأَنَّهُ تَعَالَىٰ جَدُّ رَبِّنَا مَا اتَّخَذَ صَاحِبَةً وَلَا وَلَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_3.png,Na kwa hakika utukufu wa Mola wetu Mlezi umetukuka kabisa; hana mke wala mwana.
,29,72,5451,4,وَأَنَّهُ كَانَ يَقُولُ سَفِيهُنَا عَلَى اللَّهِ شَطَطًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_4.png,Na kwa hakika wapumbavu miongoni mwetu walikuwa wakisema uwongo ulio pindukia mipaka juu ya Mwenyezi Mungu.
,29,72,5452,5,وَأَنَّا ظَنَنَّا أَن لَّن تَقُولَ الْإِنسُ وَالْجِنُّ عَلَى اللَّهِ كَذِبًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_5.png,Nasi tulidhani kuwa watu na majini hawamzulii uwongo Mwenyezi Mungu.
,29,72,5453,6,وَأَنَّهُ كَانَ رِجَالٌ مِّنَ الْإِنسِ يَعُوذُونَ بِرِجَالٍ مِّنَ الْجِنِّ فَزَادُوهُمْ رَهَقًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_6.png,Na hakika walikuwako wanaume katika watu walio kuwa wakitafuta kujikinga kwa wanaume wa kijini; kwa hivyo wakawazidisha madhambi.
,29,72,5454,7,وَأَنَّهُمْ ظَنُّوا كَمَا ظَنَنتُمْ أَن لَّن يَبْعَثَ اللَّهُ أَحَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_7.png,"Na kwa hakika wao walidhani, kama mlivyo dhani nyinyi, ya kuwa Mwenyezi Mungu hatamleta Mtume."
,29,72,5455,8,وَأَنَّا لَمَسْنَا السَّمَاءَ فَوَجَدْنَاهَا مُلِئَتْ حَرَسًا شَدِيدًا وَشُهُبًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_8.png,"Nasi tulizigusa mbingu, na tukaziona zimejaa walinzi wenye nguvu na vimondo."
,29,72,5456,9,وَأَنَّا كُنَّا نَقْعُدُ مِنْهَا مَقَاعِدَ لِلسَّمْعِ ۖ فَمَن يَسْتَمِعِ الْآنَ يَجِدْ لَهُ شِهَابًا رَّصَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_9.png,Na hakika tulikuwa tukikaa humo katika baadhi ya makao ili kusikiliza; lakini sasa anaye taka kusikiliza atakuta kimondo kinamvizia!
,29,72,5457,10,وَأَنَّا لَا نَدْرِي أَشَرٌّ أُرِيدَ بِمَن فِي الْأَرْضِ أَمْ أَرَادَ بِهِمْ رَبُّهُمْ رَشَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_10.png,Nasi hatujui kama wanatakiwa shari wale wanao kaa kwenye ardhi au Mola wao Mlezi anawatakia uwongofu.
,29,72,5458,11,وَأَنَّا مِنَّا الصَّالِحُونَ وَمِنَّا دُونَ ذَٰلِكَ ۖ كُنَّا طَرَائِقَ قِدَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_11.png,"Na hakika katika sisi wamo walio wema, na wengine wetu ni kinyume na hivyo. Tumekuwa njia mbali mbali."
,29,72,5459,12,وَأَنَّا ظَنَنَّا أَن لَّن نُّعْجِزَ اللَّهَ فِي الْأَرْضِ وَلَن نُّعْجِزَهُ هَرَبًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_12.png,"Nasi tulijua kuwa hatutomshinda Mwenyezi Mungu duniani, wala hatuwezi kumponyoka kwa kukimbia."
,29,72,5460,13,وَأَنَّا لَمَّا سَمِعْنَا الْهُدَىٰ آمَنَّا بِهِ ۖ فَمَن يُؤْمِن بِرَبِّهِ فَلَا يَخَافُ بَخْسًا وَلَا رَهَقًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_13.png,Nasi tulipo usikia uwongofu tuliuamini. Basi mwenye kumuamini Mola wake Mlezi basi haogopi kupunjwa wala kudhulumiwa.
,29,72,5461,14,وَأَنَّا مِنَّا الْمُسْلِمُونَ وَمِنَّا الْقَاسِطُونَ ۖ فَمَنْ أَسْلَمَ فَأُولَٰئِكَ تَحَرَّوْا رَشَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_14.png,"Na hakika wamo katika sisi Waislamu, na wamo kati yetu wanao acha haki. Basi walio silimu, hao ndio walio tafuta uwongofu."
,29,72,5462,15,وَأَمَّا الْقَاسِطُونَ فَكَانُوا لِجَهَنَّمَ حَطَبًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_15.png,"Na ama wanao acha haki, hao watakuwa kuni za Jahannamu."
,29,72,5463,16,وَأَن لَّوِ اسْتَقَامُوا عَلَى الطَّرِيقَةِ لَأَسْقَيْنَاهُم مَّاءً غَدَقًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_16.png,"Na lau kama wangeli simama sawasawa juu ya njia tungeli wanywesha maji kwa wingi,"
,29,72,5464,17,لِّنَفْتِنَهُمْ فِيهِ ۚ وَمَن يُعْرِضْ عَن ذِكْرِ رَبِّهِ يَسْلُكْهُ عَذَابًا صَعَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_17.png,Ili tuwajaribu kwa hayo. Na anaye puuza kumkumbuka Mola wake Mlezi atamsukuma kwenye adhabu ngumu.
,29,72,5465,18,وَأَنَّ الْمَسَاجِدَ لِلَّهِ فَلَا تَدْعُوا مَعَ اللَّهِ أَحَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_18.png,"Na hakika misikiti ni ya Mwenyezi Mungu, basi msimuabudu yeyote pamoja na Mwenyezi Mungu."
,29,72,5466,19,وَأَنَّهُ لَمَّا قَامَ عَبْدُ اللَّهِ يَدْعُوهُ كَادُوا يَكُونُونَ عَلَيْهِ لِبَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_19.png,"Na hakika Mja wa Mwenyezi Mungu alipo simama kumwomba, wao walikuwa karibu kumzonga!"
,29,72,5467,20,قُلْ إِنَّمَا أَدْعُو رَبِّي وَلَا أُشْرِكُ بِهِ أَحَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_20.png,"Sema: Hakika mimi namwomba Mola wangu Mlezi, wala simshirikishi Yeye na yeyote."
,29,72,5468,21,قُلْ إِنِّي لَا أَمْلِكُ لَكُمْ ضَرًّا وَلَا رَشَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_21.png,Sema: Mimi sina mamlaka ya kukudhuruni wala kukuongozeni.
,29,72,5469,22,قُلْ إِنِّي لَن يُجِيرَنِي مِنَ اللَّهِ أَحَدٌ وَلَنْ أَجِدَ مِن دُونِهِ مُلْتَحَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_22.png,"Sema: Hakika hapana yeyote awezae kunilinda na Mwenyezi Mungu, wala sitapata pa kukimbilia isipo kuwa kwake Yeye tu."
,29,72,5470,23,إِلَّا بَلَاغًا مِّنَ اللَّهِ وَرِسَالَاتِهِ ۚ وَمَن يَعْصِ اللَّهَ وَرَسُولَهُ فَإِنَّ لَهُ نَارَ جَهَنَّمَ خَالِدِينَ فِيهَا أَبَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_23.png,"Ila nifikishe Ujumbe utokao kwa Mwenyezi Mungu na risala zake. Na wenye kumuasi Mwenyezi Mungu na Mtume wake, basi hakika hao watapata Moto wa Jahannamu wadumu humo milele."
,29,72,5471,24,حَتَّىٰ إِذَا رَأَوْا مَا يُوعَدُونَ فَسَيَعْلَمُونَ مَنْ أَضْعَفُ نَاصِرًا وَأَقَلُّ عَدَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_24.png,"Hata watakapo yaona wanayo ahidiwa, ndipo watakapo jua ni nani mwenye msaidizi dhaifu, na mchache wa idadi."
,29,72,5472,25,قُلْ إِنْ أَدْرِي أَقَرِيبٌ مَّا تُوعَدُونَ أَمْ يَجْعَلُ لَهُ رَبِّي أَمَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_25.png,"Sema: Sijui kama yapo karibu hayo mnayo ahidiwa, au Mola wangu Mlezi atayawekea muda mrefu."
,29,72,5473,26,عَالِمُ الْغَيْبِ فَلَا يُظْهِرُ عَلَىٰ غَيْبِهِ أَحَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_26.png,"Yeye ndiye Mwenye kujua ya siri, wala hamdhihirishii yeyote siri yake,"
,29,72,5474,27,إِلَّا مَنِ ارْتَضَىٰ مِن رَّسُولٍ فَإِنَّهُ يَسْلُكُ مِن بَيْنِ يَدَيْهِ وَمِنْ خَلْفِهِ رَصَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_27.png,Isipo kuwa Mtume wake aliye mridhia. Naye huyo humwekea walinzi mbele yake na nyuma yake.
,29,72,5475,28,لِّيَعْلَمَ أَن قَدْ أَبْلَغُوا رِسَالَاتِ رَبِّهِمْ وَأَحَاطَ بِمَا لَدَيْهِمْ وَأَحْصَىٰ كُلَّ شَيْءٍ عَدَدًا,Al-Jinn—الجن,The Jinn,public://sura_images/72.png,public://quran_images/72_28.png,"Ili Yeye ajue kwamba wao wamefikisha ujumbe wa Mola wao Mlezi, na Yeye anayajua vyema yote walio nayo, na amedhibiti idadi ya kila kitu."
,29,73,5476,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ يَا أَيُّهَا الْمُزَّمِّلُ,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_1.png,Ewe uliye jifunika!
,29,73,5477,2,قُمِ اللَّيْلَ إِلَّا قَلِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_2.png,"Kesha usiku kucha, ila kidogo tu!"
,29,73,5478,3,نِّصْفَهُ أَوِ انقُصْ مِنْهُ قَلِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_3.png,"Nusu yake, au ipunguze kidogo."
,29,73,5479,4,أَوْ زِدْ عَلَيْهِ وَرَتِّلِ الْقُرْآنَ تَرْتِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_4.png,Au izidishe - na soma Qur'ani kwa utaratibu na utungo.
,29,73,5480,5,إِنَّا سَنُلْقِي عَلَيْكَ قَوْلًا ثَقِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_5.png,Hakika Sisi tutakuteremshia kauli nzito.
,29,73,5481,6,إِنَّ نَاشِئَةَ اللَّيْلِ هِيَ أَشَدُّ وَطْئًا وَأَقْوَمُ قِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_6.png,"Hakika kuamka usiku kunawafikiana zaidi na moyo, na maneno yake yanatua zaidi."
,29,73,5482,7,إِنَّ لَكَ فِي النَّهَارِ سَبْحًا طَوِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_7.png,Kwani hakika mchana una shughuli nyingi.
,29,73,5483,8,وَاذْكُرِ اسْمَ رَبِّكَ وَتَبَتَّلْ إِلَيْهِ تَبْتِيلًا,Al-Muzzammil—المزّمِّل,The enshrouded one,public://sura_images/73.png,public://quran_images/73_8.png,"Na lidhukuru jina la Mola wako Mlezi, na ujitolee kwake kwa ukamilifu."
