Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_fr
,23,29,3381,41,مَثَلُ الَّذِينَ اتَّخَذُوا مِن دُونِ اللَّهِ أَوْلِيَاءَ كَمَثَلِ الْعَنكَبُوتِ اتَّخَذَتْ بَيْتًا ۖ وَإِنَّ أَوْهَنَ الْبُيُوتِ لَبَيْتُ الْعَنكَبُوتِ ۖ لَوْ كَانُوا يَعْلَمُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_41.png,Ceux qui ont pris les protecteurs en dehors d'Allah ressemblent à l'araignée qui s'est donnée maison. Or la maison la plus fragile est celle de l'araignée. Si seulement ils savaient !
,23,29,3382,42,إِنَّ اللَّهَ يَعْلَمُ مَا يَدْعُونَ مِن دُونِهِ مِن شَيْءٍ ۚ وَهُوَ الْعَزِيزُ الْحَكِيمُ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_42.png,"Allah connaît toute chose qu'ils invoquent en dehors de Lui. Et c'est Lui le Tout Puissant, le Sage."
,23,29,3383,43,وَتِلْكَ الْأَمْثَالُ نَضْرِبُهَا لِلنَّاسِ ۖ وَمَا يَعْقِلُهَا إِلَّا الْعَالِمُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_43.png,"Telles sont les paraboles que Nous citons aux gens; cependant, seuls les savants les comprennent."
,23,29,3384,44,خَلَقَ اللَّهُ السَّمَاوَاتِ وَالْأَرْضَ بِالْحَقِّ ۚ إِنَّ فِي ذَٰلِكَ لَآيَةً لِّلْمُؤْمِنِينَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_44.png,C'est pour une juste raison qu'Allah a crée les cieux et la terre. Voilà bien là une preuve pour les croyants.
,23,29,3385,45,اتْلُ مَا أُوحِيَ إِلَيْكَ مِنَ الْكِتَابِ وَأَقِمِ الصَّلَاةَ ۖ إِنَّ الصَّلَاةَ تَنْهَىٰ عَنِ الْفَحْشَاءِ وَالْمُنكَرِ ۗ وَلَذِكْرُ اللَّهِ أَكْبَرُ ۗ وَاللَّهُ يَعْلَمُ مَا تَصْنَعُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_45.png,Récite ce qui t'est révélé du Livre et accomplis la Salat. En vérité la Salat préserve de la turpitude et du blâmable. Le rappel d'Allah est certes ce qu'il y a de plus grand. Et Allah sait ce que vous faites.
,23,29,3386,46,۞ وَلَا تُجَادِلُوا أَهْلَ الْكِتَابِ إِلَّا بِالَّتِي هِيَ أَحْسَنُ إِلَّا الَّذِينَ ظَلَمُوا مِنْهُمْ ۖ وَقُولُوا آمَنَّا بِالَّذِي أُنزِلَ إِلَيْنَا وَأُنزِلَ إِلَيْكُمْ وَإِلَٰهُنَا وَإِلَٰهُكُمْ وَاحِدٌ وَنَحْنُ لَهُ مُسْلِمُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_46.png,"Et ne discutez que de la meilleure façon avec les gens du Livre, sauf ceux d'entre eux qui sont injustes. Et dites : ""Nous croyons en ce qu'on a fait descendre vers nous et descendre vers vous, tandis que notre Dieu et votre Dieu est le même , et c'est à Lui que nous nous soumettons""."
,23,29,3387,47,وَكَذَٰلِكَ أَنزَلْنَا إِلَيْكَ الْكِتَابَ ۚ فَالَّذِينَ آتَيْنَاهُمُ الْكِتَابَ يُؤْمِنُونَ بِهِ ۖ وَمِنْ هَٰؤُلَاءِ مَن يُؤْمِنُ بِهِ ۚ وَمَا يَجْحَدُ بِآيَاتِنَا إِلَّا الْكَافِرُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_47.png,"C'est ainsi que Nous t'avons fait descendre le Livre (le Coran). Ceux à qui Nous avons donné le Livre y croient. Et parmi ceux-ci, il en est qui y croient. Seuls les mécréants renient Nos versets ."
,23,29,3388,48,وَمَا كُنتَ تَتْلُو مِن قَبْلِهِ مِن كِتَابٍ وَلَا تَخُطُّهُ بِيَمِينِكَ ۖ إِذًا لَّارْتَابَ الْمُبْطِلُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_48.png,"Et avant cela, tu ne récitais aucun livre et tu n'en n'écrivais aucun de ta main droite. Sinon, ceux qui nient la vérité auraient eu des doutes."
,23,29,3389,49,بَلْ هُوَ آيَاتٌ بَيِّنَاتٌ فِي صُدُورِ الَّذِينَ أُوتُوا الْعِلْمَ ۚ وَمَا يَجْحَدُ بِآيَاتِنَا إِلَّا الظَّالِمُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_49.png,"Il consiste plutôt en des versets évidents, (préservés) dans les poitrines de ceux à qui le savoir a été donné. Et seuls les injustes renient Nos versets."
,23,29,3390,50,وَقَالُوا لَوْلَا أُنزِلَ عَلَيْهِ آيَاتٌ مِّن رَّبِّهِ ۖ قُلْ إِنَّمَا الْآيَاتُ عِندَ اللَّهِ وَإِنَّمَا أَنَا نَذِيرٌ مُّبِينٌ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_50.png,"Et ils dirent : ""Pourquoi n'a-t-on pas fait descendre sur lui des prodiges de la part de son Seigneur ? "" Dis : ""Les prodiges sont auprès d'Allah. Moi, je ne suis qu'un avertisseur bien clair""."
,23,29,3391,51,أَوَلَمْ يَكْفِهِمْ أَنَّا أَنزَلْنَا عَلَيْكَ الْكِتَابَ يُتْلَىٰ عَلَيْهِمْ ۚ إِنَّ فِي ذَٰلِكَ لَرَحْمَةً وَذِكْرَىٰ لِقَوْمٍ يُؤْمِنُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_51.png,Ne leur suffit-il donc point que Nous ayons fait descendre sur toi le Livre et qu'il leur soit récité ? Il y a assurément là une miséricorde et un rappel pour des gens qui croient.
,23,29,3392,52,قُلْ كَفَىٰ بِاللَّهِ بَيْنِي وَبَيْنَكُمْ شَهِيدًا ۖ يَعْلَمُ مَا فِي السَّمَاوَاتِ وَالْأَرْضِ ۗ وَالَّذِينَ آمَنُوا بِالْبَاطِلِ وَكَفَرُوا بِاللَّهِ أُولَٰئِكَ هُمُ الْخَاسِرُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_52.png,"Dis : ""Allah suffit comme témoin entre moi et vous"". Il sait ce qui est dans les cieux et la terre. Et quant à ceux qui croient au faux et ne croient pas en Allah, ceux-là seront les perdants."
,23,29,3393,53,وَيَسْتَعْجِلُونَكَ بِالْعَذَابِ ۚ وَلَوْلَا أَجَلٌ مُّسَمًّى لَّجَاءَهُمُ الْعَذَابُ وَلَيَأْتِيَنَّهُم بَغْتَةً وَهُمْ لَا يَشْعُرُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_53.png,"Et ils demandent de hâter [la venue] du châtiment. S'il n'y avait pas eu un terme fixé, le châtiment leur serait certes venu. Et assurément, il leur viendra soudain, sans qu'ils en aient conscience."
,23,29,3394,54,يَسْتَعْجِلُونَكَ بِالْعَذَابِ وَإِنَّ جَهَنَّمَ لَمُحِيطَةٌ بِالْكَافِرِينَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_54.png,"Ils te demandent de hâter [la venue] du châtiment, tandis que l'Enfer cerne les mécréants de toutes parts."
,23,29,3395,55,يَوْمَ يَغْشَاهُمُ الْعَذَابُ مِن فَوْقِهِمْ وَمِن تَحْتِ أَرْجُلِهِمْ وَيَقُولُ ذُوقُوا مَا كُنتُمْ تَعْمَلُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_55.png,"Le jour où le châtiment les enveloppera d'en haut et sous leurs pieds. Il [leur] dira : ""Goûtez à ce que vous faisiez ! """
,23,29,3396,56,يَا عِبَادِيَ الَّذِينَ آمَنُوا إِنَّ أَرْضِي وَاسِعَةٌ فَإِيَّايَ فَاعْبُدُونِ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_56.png,ô Mes serviteurs qui avaient cru ! Ma terre est bien vaste. Adorez-Moi donc !
,23,29,3397,57,كُلُّ نَفْسٍ ذَائِقَةُ الْمَوْتِ ۖ ثُمَّ إِلَيْنَا تُرْجَعُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_57.png,Toute âme goûtera la mort. Ensuite c'est vers Nous que vous serez ramenés.
,23,29,3398,58,وَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ لَنُبَوِّئَنَّهُم مِّنَ الْجَنَّةِ غُرَفًا تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا ۚ نِعْمَ أَجْرُ الْعَامِلِينَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_58.png,"Et quant à ceux qui croient et accomplissent de bonnes oeuvres, Nous les installerons certes à l'étage dans le Paradis sous lequel coulent les ruisseaux, pour y demeurer éternellement. Quelle belle récompense que celle de ceux qui font le bien,"
,23,29,3399,59,الَّذِينَ صَبَرُوا وَعَلَىٰ رَبِّهِمْ يَتَوَكَّلُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_59.png,"qui endurent, et placent leur confiance en leur Seigneur !"
,23,29,3400,60,وَكَأَيِّن مِّن دَابَّةٍ لَّا تَحْمِلُ رِزْقَهَا اللَّهُ يَرْزُقُهَا وَإِيَّاكُمْ ۚ وَهُوَ السَّمِيعُ الْعَلِيمُ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_60.png,"Que de bêtes ne se chargent point de leur propre nourriture ! C'est Allah qui les nourrit ainsi que vous. Et c'est Lui l'Audient, l'Omniscient."
,23,29,3401,61,وَلَئِن سَأَلْتَهُم مَّنْ خَلَقَ السَّمَاوَاتِ وَالْأَرْضَ وَسَخَّرَ الشَّمْسَ وَالْقَمَرَ لَيَقُولُنَّ اللَّهُ ۖ فَأَنَّىٰ يُؤْفَكُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_61.png,"Si tu leur demandes : ""Qui a créé les cieux et la terre, et assujetti le soleil et la lune ? "", ils diront très certainement : ""Allah"". Comment se fait-il qu'ensuite ils se détournent (du chemin droit) ?"
,23,29,3402,62,اللَّهُ يَبْسُطُ الرِّزْقَ لِمَن يَشَاءُ مِنْ عِبَادِهِ وَيَقْدِرُ لَهُ ۚ إِنَّ اللَّهَ بِكُلِّ شَيْءٍ عَلِيمٌ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_62.png,"Allah dispense largement ou restreint Ses dons à qui Il veut parmi Ses serviteurs. Certes, Allah est Omniscient."
,23,29,3403,63,وَلَئِن سَأَلْتَهُم مَّن نَّزَّلَ مِنَ السَّمَاءِ مَاءً فَأَحْيَا بِهِ الْأَرْضَ مِن بَعْدِ مَوْتِهَا لَيَقُولُنَّ اللَّهُ ۚ قُلِ الْحَمْدُ لِلَّهِ ۚ بَلْ أَكْثَرُهُمْ لَا يَعْقِلُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_63.png,"Si tu leur demandes : ""Qui a fait descendre du ciel une eau avec laquelle Il fit revivre la terre après sa mort ? "", ils diront très certainement : ""Allah"". Dis : ""Louange à Allah ! "" Mais la plupart d'entre eux ne raisonnent pas."
,23,29,3404,64,وَمَا هَٰذِهِ الْحَيَاةُ الدُّنْيَا إِلَّا لَهْوٌ وَلَعِبٌ ۚ وَإِنَّ الدَّارَ الْآخِرَةَ لَهِيَ الْحَيَوَانُ ۚ لَوْ كَانُوا يَعْلَمُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_64.png,Cette vie d'ici-bas n'est pas qu'amusement et jeu. La Demeure de l'au-delà est assurément la vraie vie. S'ils savaient !
,23,29,3405,65,فَإِذَا رَكِبُوا فِي الْفُلْكِ دَعَوُا اللَّهَ مُخْلِصِينَ لَهُ الدِّينَ فَلَمَّا نَجَّاهُمْ إِلَى الْبَرِّ إِذَا هُمْ يُشْرِكُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_65.png,"Quand ils montent en bateau, ils invoquent Allah Lui vouant exclusivement leur culte. Une fois qu'Il les a sauvés [des dangers de la mer en les ramenant] sur la terre ferme, voilà qu'ils [Lui] donnent des associés."
,23,29,3406,66,لِيَكْفُرُوا بِمَا آتَيْنَاهُمْ وَلِيَتَمَتَّعُوا ۖ فَسَوْفَ يَعْلَمُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_66.png,Qu'ils nient ce que nous leur avons donné et jouissent des biens de ce monde ! Ils sauront bientôt !
,23,29,3407,67,أَوَلَمْ يَرَوْا أَنَّا جَعَلْنَا حَرَمًا آمِنًا وَيُتَخَطَّفُ النَّاسُ مِنْ حَوْلِهِمْ ۚ أَفَبِالْبَاطِلِ يُؤْمِنُونَ وَبِنِعْمَةِ اللَّهِ يَكْفُرُونَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_67.png,"Ne voient-ils pas que vraiment Nous avons fait un sanctuaire sûr [la Mecque], alors que tout autour d'eux on enlève les gens ? Croiront-ils donc au faux et nieront-ils les bienfaits d'Allah ?"
,23,29,3408,68,وَمَنْ أَظْلَمُ مِمَّنِ افْتَرَىٰ عَلَى اللَّهِ كَذِبًا أَوْ كَذَّبَ بِالْحَقِّ لَمَّا جَاءَهُ ۚ أَلَيْسَ فِي جَهَنَّمَ مَثْوًى لِّلْكَافِرِينَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_68.png,"Et quel pire injuste que celui qui invente un mensonge contre Allah, ou qui dément la Vérité quand elle lui parvient ? N'est-ce pas dans l'Enfer une demeure pour les mécréants ?"
,23,29,3409,69,وَالَّذِينَ جَاهَدُوا فِينَا لَنَهْدِيَنَّهُمْ سُبُلَنَا ۚ وَإِنَّ اللَّهَ لَمَعَ الْمُحْسِنِينَ,Al-Ankaboot—العنكبوت,The Spider,public://sura_images/29.png,public://quran_images/29_69.png,"Et quant à ceux qui luttent pour Notre cause, Nous les guiderons certes sur Nos sentiers, Allah est en vérité avec les bienfaisants."
,23,30,3410,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ الم,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_1.png,"Alif, Lam, Mim ."
,23,30,3411,2,غُلِبَتِ الرُّومُ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_2.png,"Les Romains ont été vaincus,"
,23,30,3412,3,فِي أَدْنَى الْأَرْضِ وَهُم مِّن بَعْدِ غَلَبِهِمْ سَيَغْلِبُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_3.png,"dans le pays voisins , et après leur défaite ils seront les vainqueurs,"
,23,30,3413,4,فِي بِضْعِ سِنِينَ ۗ لِلَّهِ الْأَمْرُ مِن قَبْلُ وَمِن بَعْدُ ۚ وَيَوْمَئِذٍ يَفْرَحُ الْمُؤْمِنُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_4.png,"dans quelques années . A Allah appartient le commandement, au début et à la fin, et ce jour-là les Croyants se réjouiront"
,23,30,3414,5,بِنَصْرِ اللَّهِ ۚ يَنصُرُ مَن يَشَاءُ ۖ وَهُوَ الْعَزِيزُ الرَّحِيمُ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_5.png,"du secours d'Allah. Il secourt qui Il veut et Il est le Tout Puissant, le Tout Miséricordieux."
,23,30,3415,6,وَعْدَ اللَّهِ ۖ لَا يُخْلِفُ اللَّهُ وَعْدَهُ وَلَٰكِنَّ أَكْثَرَ النَّاسِ لَا يَعْلَمُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_6.png,C'est [là] la promesse d'Allah. Allah ne manque jamais à Sa promesse mais la plupart des gens ne savent pas.
,23,30,3416,7,يَعْلَمُونَ ظَاهِرًا مِّنَ الْحَيَاةِ الدُّنْيَا وَهُمْ عَنِ الْآخِرَةِ هُمْ غَافِلُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_7.png,"Ils connaissent un aspect de la vie présente, tandis qu'ils sont inattentifs à l'au-delà."
,23,30,3417,8,أَوَلَمْ يَتَفَكَّرُوا فِي أَنفُسِهِم ۗ مَّا خَلَقَ اللَّهُ السَّمَاوَاتِ وَالْأَرْضَ وَمَا بَيْنَهُمَا إِلَّا بِالْحَقِّ وَأَجَلٍ مُّسَمًّى ۗ وَإِنَّ كَثِيرًا مِّنَ النَّاسِ بِلِقَاءِ رَبِّهِمْ لَكَافِرُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_8.png,"N'ont-ils pas médité en eux-mêmes ? Allah n'a créé les cieux et la terre et ce qui est entre eux, qu'à juste raison et pour un terme fixé. Beaucoup de gens cependant ne croient pas en la rencontre de leur Seigneur."
,23,30,3418,9,أَوَلَمْ يَسِيرُوا فِي الْأَرْضِ فَيَنظُرُوا كَيْفَ كَانَ عَاقِبَةُ الَّذِينَ مِن قَبْلِهِمْ ۚ كَانُوا أَشَدَّ مِنْهُمْ قُوَّةً وَأَثَارُوا الْأَرْضَ وَعَمَرُوهَا أَكْثَرَ مِمَّا عَمَرُوهَا وَجَاءَتْهُمْ رُسُلُهُم بِالْبَيِّنَاتِ ۖ فَمَا كَانَ اللَّهُ لِيَظْلِمَهُمْ وَلَٰكِن كَانُوا أَنفُسَهُمْ يَظْلِمُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_9.png,N'ont-ils pas parcouru la terre pour voir ce qu'il est advenu de ceux qui ont vécu avant eux ? Ceux-là les surpassaient en puissance et avaient labouré et peuplé la terre bien plus qu'ils ne l'ont fait eux-mêmes. Leurs messagers leur vinrent avec des preuves évidentes. Ce n'est pas Allah qui leur fît du tort; mais ils se firent du tort à eux-mêmes.
,23,30,3419,10,ثُمَّ كَانَ عَاقِبَةَ الَّذِينَ أَسَاءُوا السُّوأَىٰ أَن كَذَّبُوا بِآيَاتِ اللَّهِ وَكَانُوا بِهَا يَسْتَهْزِئُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_10.png,"Puis, mauvaise fut la fin de ceux qui faisaient le mal, ayant traité de mensonges les versets d'Allah et les ayant raillés."
,23,30,3420,11,اللَّهُ يَبْدَأُ الْخَلْقَ ثُمَّ يُعِيدُهُ ثُمَّ إِلَيْهِ تُرْجَعُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_11.png,"C'est Allah qui commence la création; ensuite Il la refait; puis, vers Lui vous serez ramenés."
,23,30,3421,12,وَيَوْمَ تَقُومُ السَّاعَةُ يُبْلِسُ الْمُجْرِمُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_12.png,"Et le jour où l'Heure arrivera, les criminels seront frappés de désespoir."
,23,30,3422,13,وَلَمْ يَكُن لَّهُم مِّن شُرَكَائِهِمْ شُفَعَاءُ وَكَانُوا بِشُرَكَائِهِمْ كَافِرِينَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_13.png,Et ils n'auront point d'intercesseurs parmi ceux qu'ils associaient [à Allah] et ils renieront même leurs divinités.
,23,30,3423,14,وَيَوْمَ تَقُومُ السَّاعَةُ يَوْمَئِذٍ يَتَفَرَّقُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_14.png,"Le jour où l'Heure arrivera, ce jour-là ils se sépareront [les uns des autres]."
,23,30,3424,15,فَأَمَّا الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ فَهُمْ فِي رَوْضَةٍ يُحْبَرُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_15.png,Ceux qui auront cru et accompli de bonnes oeuvres se réjouiront dans un jardin;
,23,30,3425,16,وَأَمَّا الَّذِينَ كَفَرُوا وَكَذَّبُوا بِآيَاتِنَا وَلِقَاءِ الْآخِرَةِ فَأُولَٰئِكَ فِي الْعَذَابِ مُحْضَرُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_16.png,"et quant à ceux qui n'auront pas cru et auront traité de mensonges Nos signes ainsi que la rencontre de l'au-delà, ceux-là seront emmenés au châtiment."
,23,30,3426,17,فَسُبْحَانَ اللَّهِ حِينَ تُمْسُونَ وَحِينَ تُصْبِحُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_17.png,"Glorifiez Allah donc, soir et matin !"
,23,30,3427,18,وَلَهُ الْحَمْدُ فِي السَّمَاوَاتِ وَالْأَرْضِ وَعَشِيًّا وَحِينَ تُظْهِرُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_18.png,"A Lui toute louange dans les cieux et la terre, dans l'après-midi et au milieu de la journée ."
,23,30,3428,19,يُخْرِجُ الْحَيَّ مِنَ الْمَيِّتِ وَيُخْرِجُ الْمَيِّتَ مِنَ الْحَيِّ وَيُحْيِي الْأَرْضَ بَعْدَ مَوْتِهَا ۚ وَكَذَٰلِكَ تُخْرَجُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_19.png,"Du mort, Il fait sortir le vivant, et du vivant, Il fait sortir le mort. Et Il redonne la vie à la terre après sa mort. Et c'est ainsi que l'on vous fera sortir (à la résurrection)."
,23,30,3429,20,وَمِنْ آيَاتِهِ أَنْ خَلَقَكُم مِّن تُرَابٍ ثُمَّ إِذَا أَنتُم بَشَرٌ تَنتَشِرُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_20.png,"Parmi Ses signes : Il vous a créés de terre, - puis, vous voilà des hommes qui se dispersent [dans le monde]-."
,23,30,3430,21,وَمِنْ آيَاتِهِ أَنْ خَلَقَ لَكُم مِّنْ أَنفُسِكُمْ أَزْوَاجًا لِّتَسْكُنُوا إِلَيْهَا وَجَعَلَ بَيْنَكُم مَّوَدَّةً وَرَحْمَةً ۚ إِنَّ فِي ذَٰلِكَ لَآيَاتٍ لِّقَوْمٍ يَتَفَكَّرُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_21.png,"Et parmi Ses signes Il a créé de vous, pour vous, des épouses pour que vous viviez en tranquillité avec elles et Il a mis entre vous de l'affection et de la bonté. Il y a en cela des preuves pour des gens qui réfléchissent."
,23,30,3431,22,وَمِنْ آيَاتِهِ خَلْقُ السَّمَاوَاتِ وَالْأَرْضِ وَاخْتِلَافُ أَلْسِنَتِكُمْ وَأَلْوَانِكُمْ ۚ إِنَّ فِي ذَٰلِكَ لَآيَاتٍ لِّلْعَالِمِينَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_22.png,Et parmi Ses signes la création des cieux et de la terre et la variété de vos idiomes et de vos couleurs. Il y a en cela des preuves pour les savants.
,23,30,3432,23,وَمِنْ آيَاتِهِ مَنَامُكُم بِاللَّيْلِ وَالنَّهَارِ وَابْتِغَاؤُكُم مِّن فَضْلِهِ ۚ إِنَّ فِي ذَٰلِكَ لَآيَاتٍ لِّقَوْمٍ يَسْمَعُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_23.png,"Et parmi Ses signes votre sommeil la nuit et le jour, et aussi votre quête de Sa grâce. Il y a en cela des preuves pour des gens qui entendent."
,23,30,3433,24,وَمِنْ آيَاتِهِ يُرِيكُمُ الْبَرْقَ خَوْفًا وَطَمَعًا وَيُنَزِّلُ مِنَ السَّمَاءِ مَاءً فَيُحْيِي بِهِ الْأَرْضَ بَعْدَ مَوْتِهَا ۚ إِنَّ فِي ذَٰلِكَ لَآيَاتٍ لِّقَوْمٍ يَعْقِلُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_24.png,"Et parmi Ses signes Il vous montre l'éclaire avec crainte (de la foudre) et espoir (de la pluie), et fait descendre du ciel une eau avec laquelle Il redonne la vie à la terre après sa mort. Il y a en cela des preuves pour des gens qui raisonnent."
,23,30,3434,25,وَمِنْ آيَاتِهِ أَن تَقُومَ السَّمَاءُ وَالْأَرْضُ بِأَمْرِهِ ۚ ثُمَّ إِذَا دَعَاكُمْ دَعْوَةً مِّنَ الْأَرْضِ إِذَا أَنتُمْ تَخْرُجُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_25.png,"Et parmi Ses signes le ciel et la terre sont maintenus par Son ordre; ensuite lorsqu'Il vous appellera d'un appel, voilà que de la terre vous surgirez."
,23,30,3435,26,وَلَهُ مَن فِي السَّمَاوَاتِ وَالْأَرْضِ ۖ كُلٌّ لَّهُ قَانِتُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_26.png,à Lui tous ceux qui sont dans les cieux et la terre : tous Lui sont entièrement soumis.
,23,30,3436,27,وَهُوَ الَّذِي يَبْدَأُ الْخَلْقَ ثُمَّ يُعِيدُهُ وَهُوَ أَهْوَنُ عَلَيْهِ ۚ وَلَهُ الْمَثَلُ الْأَعْلَىٰ فِي السَّمَاوَاتِ وَالْأَرْضِ ۚ وَهُوَ الْعَزِيزُ الْحَكِيمُ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_27.png,"Et c'est Lui qui commence la création puis la refait; et cela Lui est plus facile. Il a la transcendance absolue dans les cieux et sur la terre. C'est Lui le Tout Puissant, le Sage."
,23,30,3437,28,ضَرَبَ لَكُم مَّثَلًا مِّنْ أَنفُسِكُمْ ۖ هَل لَّكُم مِّن مَّا مَلَكَتْ أَيْمَانُكُم مِّن شُرَكَاءَ فِي مَا رَزَقْنَاكُمْ فَأَنتُمْ فِيهِ سَوَاءٌ تَخَافُونَهُمْ كَخِيفَتِكُمْ أَنفُسَكُمْ ۚ كَذَٰلِكَ نُفَصِّلُ الْآيَاتِ لِقَوْمٍ يَعْقِلُونَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_28.png,Il vous a cité une parabole de vous-mêmes : Avez-vous associé vos esclaves à ce que Nous Vous avons attribué en sorte que vous soyez tous égaux [en droit de propriété] et que vous les craignez [autant] que vous vous craignez mutuellement ? C'est ainsi que Nous exposons Nos versets pour des gens qui raisonnent.
,23,30,3438,29,بَلِ اتَّبَعَ الَّذِينَ ظَلَمُوا أَهْوَاءَهُم بِغَيْرِ عِلْمٍ ۖ فَمَن يَهْدِي مَنْ أَضَلَّ اللَّهُ ۖ وَمَا لَهُم مِّن نَّاصِرِينَ,Ar-Room—الروم,The Romans,public://sura_images/30.png,public://quran_images/30_29.png,"Ceux qui ont été injustes ont plutôt suivi leurs propres passions, sans savoir. Qui donc peut guider celui qu'Allah égare ? Et ils n'ont pas pour eux, de protecteur."
