Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_sq
,17,2,56,49,وَإِذْ نَجَّيْنَاكُم مِّنْ آلِ فِرْعَوْنَ يَسُومُونَكُمْ سُوءَ الْعَذَابِ يُذَبِّحُونَ أَبْنَاءَكُمْ وَيَسْتَحْيُونَ نِسَاءَكُمْ ۚ وَفِي ذَٰلِكُم بَلَاءٌ مِّن رَّبِّكُمْ عَظِيمٌ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_49.png,"dhe kujtoni kur ju shpëtuam nga populli i Faraonëve, i cili ju ka torturuar me mundime të rënda: iu prisnin djemtë e juaj, e ua linin të gjalla femërat. E, kjo ka qenë një sprovë e madhe për ju – nga Zoti juaj."
,17,2,57,50,وَإِذْ فَرَقْنَا بِكُمُ الْبَحْرَ فَأَنجَيْنَاكُمْ وَأَغْرَقْنَا آلَ فِرْعَوْنَ وَأَنتُمْ تَنظُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_50.png,"dhe kujtohuni kur e kemi çarë detin e ju kemi shpëtuar, ndërsa në praninë tuaj e kemi fundosur popullin e Faraonit."
,17,2,58,51,وَإِذْ وَاعَدْنَا مُوسَىٰ أَرْبَعِينَ لَيْلَةً ثُمَّ اتَّخَذْتُمُ الْعِجْلَ مِن بَعْدِهِ وَأَنتُمْ ظَالِمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_51.png,"Kujtoni ju premtimin Tonë dhënë Musait për takim (për të biseduar) dyzet netë me të, e pastaj duke i bërë vetes padrejtësi, e adhuruat viçin."
,17,2,59,52,ثُمَّ عَفَوْنَا عَنكُم مِّن بَعْدِ ذَٰلِكَ لَعَلَّكُمْ تَشْكُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_52.png,"Pastaj Ne ju kemi falë, që të bëheni mirënjohës;"
,17,2,60,53,وَإِذْ آتَيْنَا مُوسَى الْكِتَابَ وَالْفُرْقَانَ لَعَلَّكُمْ تَهْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_53.png,"dhe kur Musait ia kemi pasë dhënë librin e Furkanit (Teuratin), që të udhëzoheni në rrugën e drejtë;"
,17,2,61,54,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ يَا قَوْمِ إِنَّكُمْ ظَلَمْتُمْ أَنفُسَكُم بِاتِّخَاذِكُمُ الْعِجْلَ فَتُوبُوا إِلَىٰ بَارِئِكُمْ فَاقْتُلُوا أَنفُسَكُمْ ذَٰلِكُمْ خَيْرٌ لَّكُمْ عِندَ بَارِئِكُمْ فَتَابَ عَلَيْكُمْ ۚ إِنَّهُ هُوَ التَّوَّابُ الرَّحِيمُ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_54.png,"dhe kur Musai i tha popullit të vet: “O populli im, ju vetëm vetes i bëtë padrejtësi, kur viçin e pandehet për zot; prandaj, pendohuni te Krijuesi juaj dhe vritni njëri-tjetrin (i pafajshmi – fajtorin). Kjo është më mirë për ju te Krijuesi juaj; Ai ju falë gabimin! Ai pranon pendimin dhe është mëshirues;"
,17,2,62,55,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نُّؤْمِنَ لَكَ حَتَّىٰ نَرَى اللَّهَ جَهْرَةً فَأَخَذَتْكُمُ الصَّاعِقَةُ وَأَنتُمْ تَنظُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_55.png,"dhe (kujtonie), kur i keni thënë Musait: “O Musa! Kurrsesi nuk të besojmë ty pa e parë Allahun për fushë!” – në atë çast ju përlau rrufeja, e ju e patë."
,17,2,63,56,ثُمَّ بَعَثْنَاكُم مِّن بَعْدِ مَوْتِكُمْ لَعَلَّكُمْ تَشْكُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_56.png,"Pastaj, pas vdekjes suaj, Na ju ngjallëm juve, që të bëheni falenderues."
,17,2,64,57,وَظَلَّلْنَا عَلَيْكُمُ الْغَمَامَ وَأَنزَلْنَا عَلَيْكُمُ الْمَنَّ وَالسَّلْوَىٰ ۖ كُلُوا مِن طَيِّبَاتِ مَا رَزَقْنَاكُمْ ۖ وَمَا ظَلَمُونَا وَلَٰكِن كَانُوا أَنفُسَهُمْ يَظْلِمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_57.png,"Dhe Ne bëmë që reja t’ju bëjë hije dhe u dërguam – men – (një lloj ushqimi i ëmbël) dhe zogj (si fëllanza): “Hani ushqime të mira me të cilat ju kemi furnizuar!” Ata, neve nuk na dëmtuan, por dëmtuan veten."
,17,2,65,58,وَإِذْ قُلْنَا ادْخُلُوا هَٰذِهِ الْقَرْيَةَ فَكُلُوا مِنْهَا حَيْثُ شِئْتُمْ رَغَدًا وَادْخُلُوا الْبَابَ سُجَّدًا وَقُولُوا حِطَّةٌ نَّغْفِرْ لَكُمْ خَطَايَاكُمْ ۚ وَسَنَزِيدُ الْمُحْسِنِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_58.png,"(Kujtonie) kur ju kemi thënë: “Ejani në këtë qytet dhe hani ç’të doni dhe sa të dëshironi, por, duke hyrë në qytet përuluni dhe thoni: “Falna!” – Na ua falim gabimet tuaja, e atyre që bëjnë vepra të mira, ua shtojmë shpërblimin!"
,17,2,66,59,فَبَدَّلَ الَّذِينَ ظَلَمُوا قَوْلًا غَيْرَ الَّذِي قِيلَ لَهُمْ فَأَنزَلْنَا عَلَى الَّذِينَ ظَلَمُوا رِجْزًا مِّنَ السَّمَاءِ بِمَا كَانُوا يَفْسُقُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_59.png,"Dhe, ata që dëmtuan veten, duke ndryshuar fjalën me një fjalë tjetër (në tallje), Ne, u sollëm atyre – mëkatarëve një dënim nga qielli, meqë bënin ngatërresa;"
,17,2,67,60,۞ وَإِذِ اسْتَسْقَىٰ مُوسَىٰ لِقَوْمِهِ فَقُلْنَا اضْرِب بِّعَصَاكَ الْحَجَرَ ۖ فَانفَجَرَتْ مِنْهُ اثْنَتَا عَشْرَةَ عَيْنًا ۖ قَدْ عَلِمَ كُلُّ أُنَاسٍ مَّشْرَبَهُمْ ۖ كُلُوا وَاشْرَبُوا مِن رِّزْقِ اللَّهِ وَلَا تَعْثَوْا فِي الْأَرْضِ مُفْسِدِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_60.png,"dhe kur Musai kërkoi ujë për popullin e tij, Na i thamë: “Bjeri gurit me shkopin tënd!” – (Ai i ra) dhe nga ai rrodhën dymbëdhjetë burime, dhe çdo fis e dinte burimin e vet. (U tham): “Hani e pini prej dhuratës së Perëndisë, dhe mos bëni çrregullime në faqe të Dheut!”"
,17,2,68,61,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نَّصْبِرَ عَلَىٰ طَعَامٍ وَاحِدٍ فَادْعُ لَنَا رَبَّكَ يُخْرِجْ لَنَا مِمَّا تُنبِتُ الْأَرْضُ مِن بَقْلِهَا وَقِثَّائِهَا وَفُومِهَا وَعَدَسِهَا وَبَصَلِهَا ۖ قَالَ أَتَسْتَبْدِلُونَ الَّذِي هُوَ أَدْنَىٰ بِالَّذِي هُوَ خَيْرٌ ۚ اهْبِطُوا مِصْرًا فَإِنَّ لَكُم مَّا سَأَلْتُمْ ۗ وَضُرِبَتْ عَلَيْهِمُ الذِّلَّةُ وَالْمَسْكَنَةُ وَبَاءُوا بِغَضَبٍ مِّنَ اللَّهِ ۗ ذَٰلِكَ بِأَنَّهُمْ كَانُوا يَكْفُرُونَ بِآيَاتِ اللَّهِ وَيَقْتُلُونَ النَّبِيِّينَ بِغَيْرِ الْحَقِّ ۗ ذَٰلِكَ بِمَا عَصَوا وَّكَانُوا يَعْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_61.png,"Kur ju thatë: “O Musa! – ne nuk mundemi të kënaqemi vetëm me një lloj ushqimi, pra lutju për ne Zotit tënd që të na dhurojë nga ato që jep toka: perime – tranguj, bizele, qepë dhe hudhra!” Ai (Musai) ju tha: “Vallë a dëshironi të ndërroni atë që është më e mirë me atë që është më e dobët? Shkoni në qytet, atje do të gjeni atë që kërkoni!” Por, ata i kaploi poshtërimi dhe përulja (kokëulur për toke) merituan pezmin e Perëndisë; sepse ata i mohonin argumentet e Zotit dhe i mbytnin pejgamberët pa farë të drejte. Ky ndëshkim ishte pasojë e kundërshtimit të tyre dhe e tejkalimit të kufirit të kërkesave."
,17,2,69,62,إِنَّ الَّذِينَ آمَنُوا وَالَّذِينَ هَادُوا وَالنَّصَارَىٰ وَالصَّابِئِينَ مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَعَمِلَ صَالِحًا فَلَهُمْ أَجْرُهُمْ عِندَ رَبِّهِمْ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_62.png,"Ata që kanë besuar (me gojë) madje edhe Hebrenjtë, të krishterët dhe Sabi’inët – kushdo që beson Perëndinë (si është urdhëruar) dhe jetën tjetër, e bënë vepra të mira, për ata, me të vërtetë, ka shpërblim te Zoti i tyre; për ta nuk ka kurrëfarë droje, e as mërzie!"
,17,2,70,63,وَإِذْ أَخَذْنَا مِيثَاقَكُمْ وَرَفَعْنَا فَوْقَكُمُ الطُّورَ خُذُوا مَا آتَيْنَاكُم بِقُوَّةٍ وَاذْكُرُوا مَا فِيهِ لَعَلَّكُمْ تَتَّقُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_63.png,"Dhe (kujtonie), kur prej jush morëm premtimin dhe ngritëm Turin (malin) mbi ju; (e Na ju thamë): Merreni me seriozitet atë që ua kemi dhënë juve (Tevratin) dhe kinie ndërmend atë që gjendet në të, për t’u ruajtur!”"
,17,2,71,64,ثُمَّ تَوَلَّيْتُم مِّن بَعْدِ ذَٰلِكَ ۖ فَلَوْلَا فَضْلُ اللَّهِ عَلَيْكُمْ وَرَحْمَتُهُ لَكُنتُم مِّنَ الْخَاسِرِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_64.png,"Por, ju pastaj abstenuat (nuk e mbajtët fjalën), e sikur të mos ishte mirësia e Zotit ndaj jush dhe mëshira e tij, ju do të ishit të humbur."
,17,2,72,65,وَلَقَدْ عَلِمْتُمُ الَّذِينَ اعْتَدَوْا مِنكُمْ فِي السَّبْتِ فَقُلْنَا لَهُمْ كُونُوا قِرَدَةً خَاسِئِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_65.png,"(Betohem) se ju me të vërtetë e dini grupin tuaj, i cili kaloi kufirin ditën e shtunë (që e kundërshtoi urdhërin e Zotit) dhe të cilëve Na ju thamë: “Bëhuni majmunë të poshtër!”"
,17,2,73,66,فَجَعَلْنَاهَا نَكَالًا لِّمَا بَيْنَ يَدَيْهَا وَمَا خَلْفَهَا وَمَوْعِظَةً لِّلْمُتَّقِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_66.png,"Këtë ngjarje e kemi bërë dënim për bashkëkohanikët dhe për breznitë e tyre, kurse këshillë për ata që i drojnë Perëndisë."
,17,2,74,67,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ إِنَّ اللَّهَ يَأْمُرُكُمْ أَن تَذْبَحُوا بَقَرَةً ۖ قَالُوا أَتَتَّخِذُنَا هُزُوًا ۖ قَالَ أَعُوذُ بِاللَّهِ أَنْ أَكُونَ مِنَ الْجَاهِلِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_67.png,"E, kur Musai i tha kombit të vet: “Perëndia, me të vërrtetë ju urdhëron të therrni një lopë”, - ata thanë: “A don të tallesh me ne?” – Zoti më ruajtë!” tha Musai “të bëhem unë me grupin e injorantëve (me ata që ia mveshin Perëndisë atë që s’e ka thënë)."
,17,2,75,68,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ لَّا فَارِضٌ وَلَا بِكْرٌ عَوَانٌ بَيْنَ ذَٰلِكَ ۖ فَافْعَلُوا مَا تُؤْمَرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_68.png,"Ata thanë: “Lutju Zotit tënd, që të na shpjegojë qysh është ajo (lopë). Musai tha: “Ajo është një lopë as plakë as e re, por e mesme; pra bëi atë që u është urdhëruar!"
,17,2,76,69,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا لَوْنُهَا ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ صَفْرَاءُ فَاقِعٌ لَّوْنُهَا تَسُرُّ النَّاظِرِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_69.png,"Ata thanë: “Lutju Zotit tënd, që të na shpjegojë çfarë ngjyre ka ajo!” Musai tha: “Me të vërtetë Ai, (Perëndia) thotë se ajo është lopë ngjyra e së cilës është tejet e verdhë, të cilën e pëlqejnë shikuesit”."
,17,2,77,70,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ إِنَّ الْبَقَرَ تَشَابَهَ عَلَيْنَا وَإِنَّا إِن شَاءَ اللَّهُ لَمُهْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_70.png,"Ata (përsëri) thanë: “Lutju Zotit tënd, që të na shpjegoje çfarë është ajo, sepse, lopët po i gjasojnë (njëra-tjetrës) e ne, në dashtë Zoti, do të udhëzohemi në rrugën e drejtë (si jemi urdhëruar)”."
,17,2,78,71,قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ لَّا ذَلُولٌ تُثِيرُ الْأَرْضَ وَلَا تَسْقِي الْحَرْثَ مُسَلَّمَةٌ لَّا شِيَةَ فِيهَا ۚ قَالُوا الْآنَ جِئْتَ بِالْحَقِّ ۚ فَذَبَحُوهَا وَمَا كَادُوا يَفْعَلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_71.png,"Ai (Musai) tha: “Me të vërtetë Ai (Perëndia) thotë se ajo lopë nuk është e lodhur nga lavra, as nga ujitja e tokës; s’ka të metë dhe kurrfarë shenjë në të”. Ata thanë: “Tani na the të vërtetën”. E prenë lopën; por për një fije nuk dashtën ta bënin këtë."
,17,2,79,72,وَإِذْ قَتَلْتُمْ نَفْسًا فَادَّارَأْتُمْ فِيهَا ۖ وَاللَّهُ مُخْرِجٌ مَّا كُنتُمْ تَكْتُمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_72.png,"Dhe pasi vratë një njeri, dhe me këtë rast u grindët në mes veti – Zoti e nxori në shesh atë që e fshihnit ju."
,17,2,80,73,فَقُلْنَا اضْرِبُوهُ بِبَعْضِهَا ۚ كَذَٰلِكَ يُحْيِي اللَّهُ الْمَوْتَىٰ وَيُرِيكُمْ آيَاتِهِ لَعَلَّكُمْ تَعْقِلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_73.png,Na (Perëndia) kemi thënë: “Mëshoni me një copë të asaj (lopës) të vrarit!” Dhe kështu Perëndia do t’i ngjallë të vdekurit dhe do të ju tregojë argumentet e veta për të kuptuar ju.
,17,2,81,74,ثُمَّ قَسَتْ قُلُوبُكُم مِّن بَعْدِ ذَٰلِكَ فَهِيَ كَالْحِجَارَةِ أَوْ أَشَدُّ قَسْوَةً ۚ وَإِنَّ مِنَ الْحِجَارَةِ لَمَا يَتَفَجَّرُ مِنْهُ الْأَنْهَارُ ۚ وَإِنَّ مِنْهَا لَمَا يَشَّقَّقُ فَيَخْرُجُ مِنْهُ الْمَاءُ ۚ وَإِنَّ مِنْهَا لَمَا يَهْبِطُ مِنْ خَشْيَةِ اللَّهِ ۗ وَمَا اللَّهُ بِغَافِلٍ عَمَّا تَعْمَلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_74.png,"Por, pastaj (mbasi i patë këto argumente) zemrat tuaja u forcuan e u bënë si guri ose edhe më të forta, megjithëse ka gurë nga të cilët burojnë lumenj, e ka me të vërtetë, edhe shkembenjë që çahen e nga të cilët rrjedh uji e ka madje, gjithashtu që prej frikës së Perëndisë të rrëzohet. – E Perëndia nuk është i pakujdesshëm ndaj veprimeve tuaja."
,17,2,82,75,۞ أَفَتَطْمَعُونَ أَن يُؤْمِنُوا لَكُمْ وَقَدْ كَانَ فَرِيقٌ مِّنْهُمْ يَسْمَعُونَ كَلَامَ اللَّهِ ثُمَّ يُحَرِّفُونَهُ مِن بَعْدِ مَا عَقَلُوهُ وَهُمْ يَعْلَمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_75.png,"A shpresoni ju se për hir tuajin Hebrenjt do të bëhen besimtarë, kur disa prej tyre, i dëgjonin fjalët e Zotit, e pasi i kuptonin, me vetëdije i pështjellonin (ato fjalë)."
,17,2,83,76,وَإِذَا لَقُوا الَّذِينَ آمَنُوا قَالُوا آمَنَّا وَإِذَا خَلَا بَعْضُهُمْ إِلَىٰ بَعْضٍ قَالُوا أَتُحَدِّثُونَهُم بِمَا فَتَحَ اللَّهُ عَلَيْكُمْ لِيُحَاجُّوكُم بِهِ عِندَ رَبِّكُمْ ۚ أَفَلَا تَعْقِلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_76.png,"Kur të takohen me besimtarët ata thonë: “Na besojmë, e kur ngelin vetëm njëri me tjetrin – thonë: “A do t’u tregoni atyre, atë që ua ka shpallë Perëndia (në Tevrat), për ta përdorë atë si argument kundër jush te Zoti juaj? A nuk po mendoni ju?"
