Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_sv
,16,2,61,54,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ يَا قَوْمِ إِنَّكُمْ ظَلَمْتُمْ أَنفُسَكُم بِاتِّخَاذِكُمُ الْعِجْلَ فَتُوبُوا إِلَىٰ بَارِئِكُمْ فَاقْتُلُوا أَنفُسَكُمْ ذَٰلِكُمْ خَيْرٌ لَّكُمْ عِندَ بَارِئِكُمْ فَتَابَ عَلَيْكُمْ ۚ إِنَّهُ هُوَ التَّوَّابُ الرَّحِيمُ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_54.png,"och att Moses sade till sitt folk: ""Ni har sannerligen, mitt folk, tillfogat er själva en svår orätt då ni tog er för att dyrka [den gyllene] kalven. Vänd därför åter till er Skapare och visa ett förkrossat sinnelag; det är vad er Skapare finner vara bäst för er."" Och Han tog emot er ånger - Han är Den som går den ångerfulle till mötes, den Barmhärtige."
,16,2,62,55,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نُّؤْمِنَ لَكَ حَتَّىٰ نَرَى اللَّهَ جَهْرَةً فَأَخَذَتْكُمُ الصَّاعِقَةُ وَأَنتُمْ تَنظُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_55.png,"Och [minns] att ni sade: ""Moses! Vi tror dig inte förrän vi med våra egna ögon får se Gud""; och så drabbades ni där ni stod av [straffets] blixtar."
,16,2,63,56,ثُمَّ بَعَثْنَاكُم مِّن بَعْدِ مَوْتِكُمْ لَعَلَّكُمْ تَشْكُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_56.png,"Men Vi återgav er livet, sedan ni varit [som] döda, så att ni [borde ha] känt tacksamhet."
,16,2,64,57,وَظَلَّلْنَا عَلَيْكُمُ الْغَمَامَ وَأَنزَلْنَا عَلَيْكُمُ الْمَنَّ وَالسَّلْوَىٰ ۖ كُلُوا مِن طَيِّبَاتِ مَا رَزَقْنَاكُمْ ۖ وَمَا ظَلَمُونَا وَلَٰكِن كَانُوا أَنفُسَهُمْ يَظْلِمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_57.png,"Och Vi lät molnen skänka er skugga och gav er manna och vaktlar [till föda och uppmanade er:] ""Ät av de goda ting som Vi har skänkt er för ert uppehälle."" Och de vållade Oss ingen skada [med sina synder] - de skadade enbart sig själva."
,16,2,65,58,وَإِذْ قُلْنَا ادْخُلُوا هَٰذِهِ الْقَرْيَةَ فَكُلُوا مِنْهَا حَيْثُ شِئْتُمْ رَغَدًا وَادْخُلُوا الْبَابَ سُجَّدًا وَقُولُوا حِطَّةٌ نَّغْفِرْ لَكُمْ خَطَايَاكُمْ ۚ وَسَنَزِيدُ الْمُحْسِنِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_58.png,"Och [minns] Våra ord: ”Gå in i detta land och ät som ni har lust till av dess [frukter], men fall ned på era ansikten vid inträdet och be: 'Befria oss från bördan av vår synd!' [Då] skall Vi förlåta er era synder och därtill rikligt belöna dem som gör det goda och det rätta.”"
,16,2,66,59,فَبَدَّلَ الَّذِينَ ظَلَمُوا قَوْلًا غَيْرَ الَّذِي قِيلَ لَهُمْ فَأَنزَلْنَا عَلَى الَّذِينَ ظَلَمُوا رِجْزًا مِّنَ السَّمَاءِ بِمَا كَانُوا يَفْسُقُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_59.png,"Men de som framhärdade i synd satte andra ord i stället för det som de uppmanats att säga, och Vi lät ett straff från ovan drabba [dessa] syndare på grund av deras trots och olydnad."
,16,2,67,60,۞ وَإِذِ اسْتَسْقَىٰ مُوسَىٰ لِقَوْمِهِ فَقُلْنَا اضْرِب بِّعَصَاكَ الْحَجَرَ ۖ فَانفَجَرَتْ مِنْهُ اثْنَتَا عَشْرَةَ عَيْنًا ۖ قَدْ عَلِمَ كُلُّ أُنَاسٍ مَّشْرَبَهُمْ ۖ كُلُوا وَاشْرَبُوا مِن رِّزْقِ اللَّهِ وَلَا تَعْثَوْا فِي الْأَرْضِ مُفْسِدِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_60.png,"Och [minns] att Moses bad om vatten för sitt folk och Vi sade: ""Slå med din stav på klippan!"" - och då vällde tolv källor fram ur den, så att var och en visste var han skulle dricka. [Och Moses sade:] ""Ät och drick av det som Gud har gett er för ert uppehälle, men sprid inte sedefördärv och annat ont på jorden."""
,16,2,68,61,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نَّصْبِرَ عَلَىٰ طَعَامٍ وَاحِدٍ فَادْعُ لَنَا رَبَّكَ يُخْرِجْ لَنَا مِمَّا تُنبِتُ الْأَرْضُ مِن بَقْلِهَا وَقِثَّائِهَا وَفُومِهَا وَعَدَسِهَا وَبَصَلِهَا ۖ قَالَ أَتَسْتَبْدِلُونَ الَّذِي هُوَ أَدْنَىٰ بِالَّذِي هُوَ خَيْرٌ ۚ اهْبِطُوا مِصْرًا فَإِنَّ لَكُم مَّا سَأَلْتُمْ ۗ وَضُرِبَتْ عَلَيْهِمُ الذِّلَّةُ وَالْمَسْكَنَةُ وَبَاءُوا بِغَضَبٍ مِّنَ اللَّهِ ۗ ذَٰلِكَ بِأَنَّهُمْ كَانُوا يَكْفُرُونَ بِآيَاتِ اللَّهِ وَيَقْتُلُونَ النَّبِيِّينَ بِغَيْرِ الْحَقِّ ۗ ذَٰلِكَ بِمَا عَصَوا وَّكَانُوا يَعْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_61.png,"Och [minns] att ni sade: ""Moses, vi kan inte fördra att alltid få en och samma föda. Be därför din Herre att Han av det som jorden alstrar ger oss sådant som kryddväxter, gurka, vitlök, linser och lök"", [varpå Moses svarade:] ""Vill ni byta det bättre mot det sämre? Vänd då tillbaka till [slaveriet i] Egypten! Där kan ni få det ni begär."" De drabbades av skam och elände men de hade förtjänat Guds vrede, eftersom de inte upphörde att förneka sanningen i Guds budskap och dödade profeterna mot all rätt; ja, de trotsade ständigt [Gud] och kränkte [Hans] bud."
,16,2,69,62,إِنَّ الَّذِينَ آمَنُوا وَالَّذِينَ هَادُوا وَالنَّصَارَىٰ وَالصَّابِئِينَ مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَعَمِلَ صَالِحًا فَلَهُمْ أَجْرُهُمْ عِندَ رَبِّهِمْ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_62.png,"DE SOM tror [på denna Skrift] och de som bekänner den judiska tron och de kristna och sabierna - ja, [alla] som tror på Gud och den Yttersta dagen och som lever ett rättskaffens liv - skall helt visst få sin fulla lön av sin Herre och de skall inte känna fruktan och ingen sorg skall tynga dem."
,16,2,70,63,وَإِذْ أَخَذْنَا مِيثَاقَكُمْ وَرَفَعْنَا فَوْقَكُمُ الطُّورَ خُذُوا مَا آتَيْنَاكُم بِقُوَّةٍ وَاذْكُرُوا مَا فِيهِ لَعَلَّكُمْ تَتَّقُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_63.png,"OCH [MINNS] hur Vi slöt Vårt förbund med er med Sinai berg som vittne [och sade]: ""Håll med all kraft fast vid det som Vi [nu] har uppenbarat för er och lägg dess ord på hjärtat - så att er gudsfruktan [fördjupas]!"""
,16,2,71,64,ثُمَّ تَوَلَّيْتُم مِّن بَعْدِ ذَٰلِكَ ۖ فَلَوْلَا فَضْلُ اللَّهِ عَلَيْكُمْ وَرَحْمَتُهُ لَكُنتُم مِّنَ الْخَاسِرِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_64.png,Men ni vände om [från denna väg]! Och om inte Gud i Sin nåd hade förbarmat Sig över er skulle ni helt säkert ha stått som förlorare;
,16,2,72,65,وَلَقَدْ عَلِمْتُمُ الَّذِينَ اعْتَدَوْا مِنكُمْ فِي السَّبْتِ فَقُلْنَا لَهُمْ كُونُوا قِرَدَةً خَاسِئِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_65.png,"ni vet att det bland er fanns sådana som kränkte sabbatshelgden och att Vi uttalade [denna dom] över dem: ""Bli [som] apor, föremål för [allas] hån och förakt!"""
,16,2,73,66,فَجَعَلْنَاهَا نَكَالًا لِّمَا بَيْنَ يَدَيْهَا وَمَا خَلْفَهَا وَمَوْعِظَةً لِّلْمُتَّقِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_66.png,Vi gjorde detta för att ge ett varnande exempel för samtid och eftervärld och en allvarlig erinran till de gudfruktiga.
,16,2,74,67,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ إِنَّ اللَّهَ يَأْمُرُكُمْ أَن تَذْبَحُوا بَقَرَةً ۖ قَالُوا أَتَتَّخِذُنَا هُزُوًا ۖ قَالَ أَعُوذُ بِاللَّهِ أَنْ أَكُونَ مِنَ الْجَاهِلِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_67.png,"OCH [MINNS] att Moses sade till sitt folk: ""Gud befaller er att offra en ko"" [och] de svarade: ""Driver du med oss?"" [Moses] sade: ""Gud bevare mig för att göra något så dåraktigt!"""
,16,2,75,68,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ لَّا فَارِضٌ وَلَا بِكْرٌ عَوَانٌ بَيْنَ ذَٰلِكَ ۖ فَافْعَلُوا مَا تُؤْمَرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_68.png,"De sade: ""Be din Herre i vårt namn att göra klart för oss vad slags ko det är fråga om."" [Moses] svarade: ""[Herren] säger att det varken skall vara ett gammalt djur eller en ung kviga utan något däremellan. Gör nu som ni blivit befallda."""
,16,2,76,69,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا لَوْنُهَا ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ صَفْرَاءُ فَاقِعٌ لَّوْنُهَا تَسُرُّ النَّاظِرِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_69.png,"De sade: ""Be din Herre i vårt namn att göra klart för oss vilken färg den skall ha."" [Moses] svarade: ""[Gud] säger att kon skall vara gul, av en kraftig gul färg som gläder ögat."""
,16,2,77,70,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ إِنَّ الْبَقَرَ تَشَابَهَ عَلَيْنَا وَإِنَّا إِن شَاءَ اللَّهُ لَمُهْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_70.png,"De sade: ""Be din Herre i vårt namn att göra klart för oss hur den skall se ut; för oss är nämligen den ena kon den andra lik; om Gud vill, skall vi då göra rätt."""
,16,2,78,71,قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ لَّا ذَلُولٌ تُثِيرُ الْأَرْضَ وَلَا تَسْقِي الْحَرْثَ مُسَلَّمَةٌ لَّا شِيَةَ فِيهَا ۚ قَالُوا الْآنَ جِئْتَ بِالْحَقِّ ۚ فَذَبَحُوهَا وَمَا كَادُوا يَفْعَلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_71.png,"[Moses] svarade: ""[Herren] säger att det skall vara en ko som inte har använts som dragdjur, för plöjning eller bevattning, felfri och utan teckning."" [Då] sade de: ""Nu har du gett oss [hela] sanningen!"" Och så offrade de kon [till sist], något som de hade varit nära att lämna ogjort."
,16,2,79,72,وَإِذْ قَتَلْتُمْ نَفْسًا فَادَّارَأْتُمْ فِيهَا ۖ وَاللَّهُ مُخْرِجٌ مَّا كُنتُمْ تَكْتُمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_72.png,"[Minns, israeliter, att] ni efter att en människa hade dödats anklagade varandra för dådet - men Gud uppenbarar det som ni vill dölja. -"
,16,2,80,73,فَقُلْنَا اضْرِبُوهُ بِبَعْضِهَا ۚ كَذَٰلِكَ يُحْيِي اللَّهُ الْمَوْتَىٰ وَيُرِيكُمْ آيَاتِهِ لَعَلَّكُمْ تَعْقِلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_73.png,"Då sade Vi: ""Slå [kroppen] med ett stycke av denna [ko]!"" Så ger Gud de döda liv och visar er Sina tecken - kanske skall ni använda ert förstånd."
,16,2,81,74,ثُمَّ قَسَتْ قُلُوبُكُم مِّن بَعْدِ ذَٰلِكَ فَهِيَ كَالْحِجَارَةِ أَوْ أَشَدُّ قَسْوَةً ۚ وَإِنَّ مِنَ الْحِجَارَةِ لَمَا يَتَفَجَّرُ مِنْهُ الْأَنْهَارُ ۚ وَإِنَّ مِنْهَا لَمَا يَشَّقَّقُ فَيَخْرُجُ مِنْهُ الْمَاءُ ۚ وَإِنَّ مِنْهَا لَمَا يَهْبِطُ مِنْ خَشْيَةِ اللَّهِ ۗ وَمَا اللَّهُ بِغَافِلٍ عَمَّا تَعْمَلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_74.png,"Efter [allt] detta förhärdades era hjärtan och blev som stenar - hårdare än stenar. Det finns klippor som låter källådror springa fram och klippor som, när de rämnar, lösgör vatten. Och det finns klippor som störtar i djupet i bävan inför Gud. Gud förbiser ingenting av vad ni gör."
,16,2,82,75,۞ أَفَتَطْمَعُونَ أَن يُؤْمِنُوا لَكُمْ وَقَدْ كَانَ فَرِيقٌ مِّنْهُمْ يَسْمَعُونَ كَلَامَ اللَّهِ ثُمَّ يُحَرِّفُونَهُ مِن بَعْدِ مَا عَقَلُوهُ وَهُمْ يَعْلَمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_75.png,"HOPPAS NI att de skall tro på er, fastän [ni vet att] flera av dem, efter att ha lyssnat till Guds ord och förstått det, med vett och vilja förvanskade det?"
,16,2,83,76,وَإِذَا لَقُوا الَّذِينَ آمَنُوا قَالُوا آمَنَّا وَإِذَا خَلَا بَعْضُهُمْ إِلَىٰ بَعْضٍ قَالُوا أَتُحَدِّثُونَهُم بِمَا فَتَحَ اللَّهُ عَلَيْكُمْ لِيُحَاجُّوكُم بِهِ عِندَ رَبِّكُمْ ۚ أَفَلَا تَعْقِلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_76.png,"När de möter dem som har antagit tron, säger de: ""Vi är [också] troende."" Men när de är ensamma säger några [av dem till de andra]: ""Talar ni om för dem vad Gud har uppenbarat för er, så att de kan utnyttja det som argument [mot er], när ni tvistar med dem inför er Herre? Hur använder ni ert förstånd?"""
,16,2,84,77,أَوَلَا يَعْلَمُونَ أَنَّ اللَّهَ يَعْلَمُ مَا يُسِرُّونَ وَمَا يُعْلِنُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_77.png,Vet de inte att Gud känner deras hemligheter lika väl som det som de öppet tillkännager
,16,2,85,78,وَمِنْهُمْ أُمِّيُّونَ لَا يَعْلَمُونَ الْكِتَابَ إِلَّا أَمَانِيَّ وَإِنْ هُمْ إِلَّا يَظُنُّونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_78.png,Bland dem finns också sådana som inte kan läsa och som utan kunskap om Skriften [tolkar den] efter sitt eget huvud och sina lösa antaganden.
