Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_de
,25,2,56,49,وَإِذْ نَجَّيْنَاكُم مِّنْ آلِ فِرْعَوْنَ يَسُومُونَكُمْ سُوءَ الْعَذَابِ يُذَبِّحُونَ أَبْنَاءَكُمْ وَيَسْتَحْيُونَ نِسَاءَكُمْ ۚ وَفِي ذَٰلِكُم بَلَاءٌ مِّن رَّبِّكُمْ عَظِيمٌ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_49.png,"Und (erinnere daran), als WIR euch vor Pharaos Leute errettet haben. Sie fügten euch das Übelste an Mißhandlung zu. Sie schlachteten eure Söhne ab und ließen (nur) eure Frauen am Leben. Und darin war eine Prüfung von eurem HERRN, die überhart war."
,25,2,57,50,وَإِذْ فَرَقْنَا بِكُمُ الْبَحْرَ فَأَنجَيْنَاكُمْ وَأَغْرَقْنَا آلَ فِرْعَوْنَ وَأَنتُمْ تَنظُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_50.png,"Und (erinnere daran), als WIR für euch das Meer gespaltet haben, dann erretteten WIR euch und ließen Pharaos Leute ertrinken, während ihr zugeschaut habt."
,25,2,58,51,وَإِذْ وَاعَدْنَا مُوسَىٰ أَرْبَعِينَ لَيْلَةً ثُمَّ اتَّخَذْتُمُ الْعِجْلَ مِن بَعْدِهِ وَأَنتُمْ ظَالِمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_51.png,"Und (erinnere daran), als WIR Musa ein Versprechen für vierzig Tage gaben, dann nahmt ihr euch das Kalb (als Götzen) in dessen (Abwesenheit) , während ihr Unrecht-Begehende wart."
,25,2,59,52,ثُمَّ عَفَوْنَا عَنكُم مِّن بَعْدِ ذَٰلِكَ لَعَلَّكُمْ تَشْكُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_52.png,"Dann vergaben WIR es euch danach, damit ihr euch dankbar erweist."
,25,2,60,53,وَإِذْ آتَيْنَا مُوسَى الْكِتَابَ وَالْفُرْقَانَ لَعَلَّكُمْ تَهْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_53.png,"Und (erinnere daran), als WIR Musa die Schrift und Al-furqan zuteil werden ließen, damit ihr Rechtleitung findet,"
,25,2,61,54,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ يَا قَوْمِ إِنَّكُمْ ظَلَمْتُمْ أَنفُسَكُم بِاتِّخَاذِكُمُ الْعِجْلَ فَتُوبُوا إِلَىٰ بَارِئِكُمْ فَاقْتُلُوا أَنفُسَكُمْ ذَٰلِكُمْ خَيْرٌ لَّكُمْ عِندَ بَارِئِكُمْ فَتَابَ عَلَيْكُمْ ۚ إِنَّهُ هُوَ التَّوَّابُ الرَّحِيمُ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_54.png,"und als Musa seinen Leuten sagte: ""Meine Leute! Zweifelsohne habt ihr euch selbst durch eure Annahme des Kalbes Unrecht angetan, so bereut vor eurem Schöpfer und tötet euch selbst. Dies ist besser für euch bei eurem Schöpfer."" Dann vergab ER euch. Gewiß, ER ist Der äußerst Reue-Annehmende, Der Allgnädige."
,25,2,62,55,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نُّؤْمِنَ لَكَ حَتَّىٰ نَرَى اللَّهَ جَهْرَةً فَأَخَذَتْكُمُ الصَّاعِقَةُ وَأَنتُمْ تَنظُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_55.png,"Und (erinnere daran), als ihr zu Musa gesagt habt: ""Wir werden dir nicht glauben, bis wir ALLAH offenkundig sehen."" Dann traf euch der Blitz, während  ihr zugeschaut habt."
,25,2,63,56,ثُمَّ بَعَثْنَاكُم مِّن بَعْدِ مَوْتِكُمْ لَعَلَّكُمْ تَشْكُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_56.png,"Dann erweckten WIR euch nach eurem Tod, damit ihr euch dankbar erweist,"
,25,2,64,57,وَظَلَّلْنَا عَلَيْكُمُ الْغَمَامَ وَأَنزَلْنَا عَلَيْكُمُ الْمَنَّ وَالسَّلْوَىٰ ۖ كُلُوا مِن طَيِّبَاتِ مَا رَزَقْنَاكُمْ ۖ وَمَا ظَلَمُونَا وَلَٰكِن كَانُوا أَنفُسَهُمْ يَظْلِمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_57.png,"und beschatteten euch mit Wolken und schickten euch Al-mann und As-salwa . Esst von den Tay-yibat dessen, was WIR euch als Rizq gewährten! Doch nicht gegen Uns begingen sie Unrecht, sondern sie pflegten gegen sich selbst Unrecht zu begehen."
,25,2,65,58,وَإِذْ قُلْنَا ادْخُلُوا هَٰذِهِ الْقَرْيَةَ فَكُلُوا مِنْهَا حَيْثُ شِئْتُمْ رَغَدًا وَادْخُلُوا الْبَابَ سُجَّدًا وَقُولُوا حِطَّةٌ نَّغْفِرْ لَكُمْ خَطَايَاكُمْ ۚ وَسَنَزِيدُ الْمُحْسِنِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_58.png,"Und (erinnere daran), als WIR sagten: ""Tretet ein in diese Ortschaft und esst darin allerorts, wo ihr wollt, reichlich. Und tretet ein durch das Tor Sudschudvollziehend und sagt: ""Entlastung!"" Dann vergeben WIR euch eure Verfehlungen und WIR werden die Muhsin noch mehr gewinnen lassen."""
,25,2,66,59,فَبَدَّلَ الَّذِينَ ظَلَمُوا قَوْلًا غَيْرَ الَّذِي قِيلَ لَهُمْ فَأَنزَلْنَا عَلَى الَّذِينَ ظَلَمُوا رِجْزًا مِّنَ السَّمَاءِ بِمَا كَانُوا يَفْسُقُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_59.png,"Dennoch tauschten diejenigen, die Unrecht begingen, ein Wort gegen das aus, das ihnen nicht gesagt wurde, dann schickten WIR über diejenigen, die Unrecht begingen, Peinigung vom Himmel für das, was sie an Fisq zu betreiben pflegten."
,25,2,67,60,۞ وَإِذِ اسْتَسْقَىٰ مُوسَىٰ لِقَوْمِهِ فَقُلْنَا اضْرِب بِّعَصَاكَ الْحَجَرَ ۖ فَانفَجَرَتْ مِنْهُ اثْنَتَا عَشْرَةَ عَيْنًا ۖ قَدْ عَلِمَ كُلُّ أُنَاسٍ مَّشْرَبَهُمْ ۖ كُلُوا وَاشْرَبُوا مِن رِّزْقِ اللَّهِ وَلَا تَعْثَوْا فِي الْأَرْضِ مُفْسِدِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_60.png,"Und (erinnere daran), als Musa für seine Leute um Wasser bat, dann sagten WIR: ""Schlage mit deinem Stock an den Felsen!"" Dann entsprangen daraus zwölf Quellen, bereits kennt jede Gruppe ihre Trinkstelle. Esst und trinkt von ALLAHs Rizq und übertreibt nicht auf Erden als Verderben-Anrichtende!"
,25,2,68,61,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نَّصْبِرَ عَلَىٰ طَعَامٍ وَاحِدٍ فَادْعُ لَنَا رَبَّكَ يُخْرِجْ لَنَا مِمَّا تُنبِتُ الْأَرْضُ مِن بَقْلِهَا وَقِثَّائِهَا وَفُومِهَا وَعَدَسِهَا وَبَصَلِهَا ۖ قَالَ أَتَسْتَبْدِلُونَ الَّذِي هُوَ أَدْنَىٰ بِالَّذِي هُوَ خَيْرٌ ۚ اهْبِطُوا مِصْرًا فَإِنَّ لَكُم مَّا سَأَلْتُمْ ۗ وَضُرِبَتْ عَلَيْهِمُ الذِّلَّةُ وَالْمَسْكَنَةُ وَبَاءُوا بِغَضَبٍ مِّنَ اللَّهِ ۗ ذَٰلِكَ بِأَنَّهُمْ كَانُوا يَكْفُرُونَ بِآيَاتِ اللَّهِ وَيَقْتُلُونَ النَّبِيِّينَ بِغَيْرِ الْحَقِّ ۗ ذَٰلِكَ بِمَا عَصَوا وَّكَانُوا يَعْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_61.png,"Und (erinnere daran), als ihr gesagt habt: ""Musa! Wir werden (nur) eine einzige Speise nicht länger ertragen, so richte Bittgebet für uns an deinen HERRN, uns von dem hervorzubringen, was die Erde an Grünzeug, Gurken, Knoblauch, Linsen und Zwiebeln hervorsprießt."" Er sagte: Wollt ihr etwa das Geringere gegen das Bessere tauschen?! Geht zu einem Ort herunter, denn dort gibt es sicher für euch, worum ihr gebeten habt."" Und sie wurden von Demütigung und Elend erfaßt und kehrten mit Erzürnen von ALLAH zurück. Dies, weil sie ALLAHs Ayat gegenüber Kufr zu betreiben und die Propheten zu Unrecht zu töten pflegten. Dies war für das, wie sie sich widersetzten und zu übertreten pflegten."
,25,2,69,62,إِنَّ الَّذِينَ آمَنُوا وَالَّذِينَ هَادُوا وَالنَّصَارَىٰ وَالصَّابِئِينَ مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَعَمِلَ صَالِحًا فَلَهُمْ أَجْرُهُمْ عِندَ رَبِّهِمْ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_62.png,"Gewiß, diejenigen, die den Iman bekundet haben , diejenigen, die Juden wurden, die Nazarener und die Sabia , wer (von ihnen) den Iman an ALLAH und den Jüngsten Tag verinnerlicht und gottgefällig Gutes getan hat, diese haben ihre Belohnung bei ihrem HERRN und weder Angst gibt es um sie, noch werden sie traurig sein."
,25,2,70,63,وَإِذْ أَخَذْنَا مِيثَاقَكُمْ وَرَفَعْنَا فَوْقَكُمُ الطُّورَ خُذُوا مَا آتَيْنَاكُم بِقُوَّةٍ وَاذْكُرُوا مَا فِيهِ لَعَلَّكُمْ تَتَّقُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_63.png,"Und (erinnere daran), als WIR euer Gelöbnis (zum Gehorsam) entgegennahmen und über euch den Tur-Berg hochhoben: ""Nehmt, was WIR euch gaben, mit Nachdruck an, und entsinnt euch dessen, damit ihr Taqwa gemäß handelt."""
,25,2,71,64,ثُمَّ تَوَلَّيْتُم مِّن بَعْدِ ذَٰلِكَ ۖ فَلَوْلَا فَضْلُ اللَّهِ عَلَيْكُمْ وَرَحْمَتُهُ لَكُنتُم مِّنَ الْخَاسِرِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_64.png,"Dann habt ihr euch danach abgewandt. Und gäbe es keine Gunst von ALLAH und keine Gnade von Ihm, wäret ihr unweigerlich von den Verlierern."
,25,2,72,65,وَلَقَدْ عَلِمْتُمُ الَّذِينَ اعْتَدَوْا مِنكُمْ فِي السَّبْتِ فَقُلْنَا لَهُمْ كُونُوا قِرَدَةً خَاسِئِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_65.png,"Und gewiß, bereits habt ihr diejenigen von euch gekannt, die am Sabat Übertretung begangen haben, dann sagten WIR ihnen: ""Werdet zu ausgestoßenen Affen."""
,25,2,73,66,فَجَعَلْنَاهَا نَكَالًا لِّمَا بَيْنَ يَدَيْهَا وَمَا خَلْفَهَا وَمَوْعِظَةً لِّلْمُتَّقِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_66.png,"Und Wir machten sie zu einem Strafexempel für die Zeitgenossen, für die Nachwelt und zur Ermahnung für die Muttaqi."
,25,2,74,67,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ إِنَّ اللَّهَ يَأْمُرُكُمْ أَن تَذْبَحُوا بَقَرَةً ۖ قَالُوا أَتَتَّخِذُنَا هُزُوًا ۖ قَالَ أَعُوذُ بِاللَّهِ أَنْ أَكُونَ مِنَ الْجَاهِلِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_67.png,"Und (erinnere daran), als Musa zu seinen Leuten sagte: ""Gewiß, ALLAH gebietet euch, eine Kuh zu schlachten."" Sie sagten: ""Nimmst du uns etwa zum Spott?"" Er sagte: ""Ich suche Schutz bei ALLAH davor, einer der Unwissenden zu sein."""
,25,2,75,68,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ لَّا فَارِضٌ وَلَا بِكْرٌ عَوَانٌ بَيْنَ ذَٰلِكَ ۖ فَافْعَلُوا مَا تُؤْمَرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_68.png,"Sie sagten: ""Richte Bittgebet für uns an deinen HERRN, damit ER uns verdeutlicht, wie sie ist."" Er sagte: ""Ja! ER sagt: ""Gewiß, sie ist eine Kuh, die weder alt noch zu jung ist - im mittlerem Alter dazwischen."" So macht, was euch geboten wurde!"""
,25,2,76,69,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا لَوْنُهَا ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ صَفْرَاءُ فَاقِعٌ لَّوْنُهَا تَسُرُّ النَّاظِرِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_69.png,"Sie sagten: ""Richte Bittgebet für uns an deinen HERRN, damit ER uns verdeutlicht, was ihre Farbe ist."" Er sagte: ""Ja! ER sagt: ""Gewiß, sie ist eine gelbe Kuh mit leuchtend reiner Farbe, sie erfreut die Betrachter."""
,25,2,77,70,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ إِنَّ الْبَقَرَ تَشَابَهَ عَلَيْنَا وَإِنَّا إِن شَاءَ اللَّهُ لَمُهْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_70.png,"Sie sagten: ""Richte Bittgebet für uns an deinen HERRN, damit ER uns verdeutlicht, wie sie ist, denn die Kühe scheinen uns ja ähnlich zu sein. Und gewiß, wir werden, wenn ALLAH will, sicherlich fündig sein."""
,25,2,78,71,قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ لَّا ذَلُولٌ تُثِيرُ الْأَرْضَ وَلَا تَسْقِي الْحَرْثَ مُسَلَّمَةٌ لَّا شِيَةَ فِيهَا ۚ قَالُوا الْآنَ جِئْتَ بِالْحَقِّ ۚ فَذَبَحُوهَا وَمَا كَادُوا يَفْعَلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_71.png,"Er sagte: ""Ja! ER sagt: ""Gewiß, sie ist eine Kuh, die weder fügsam die Erde pflügt, noch den Acker bewässert, sie ist gesund und makellos."" Sie sagten: ""Nun kamst du mit der Wahrheit."" Dann schlachteten sie sie, und beinahe machten sie es nicht."
,25,2,79,72,وَإِذْ قَتَلْتُمْ نَفْسًا فَادَّارَأْتُمْ فِيهَا ۖ وَاللَّهُ مُخْرِجٌ مَّا كُنتُمْ تَكْتُمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_72.png,"Und (erinnere daran), als ihr einen Menschen getötet und euch darüber gestritten habt. Und ALLAH ist Offenleger dessen, was ihr zu verbergen pflegtet."
,25,2,80,73,فَقُلْنَا اضْرِبُوهُ بِبَعْضِهَا ۚ كَذَٰلِكَ يُحْيِي اللَّهُ الْمَوْتَىٰ وَيُرِيكُمْ آيَاتِهِ لَعَلَّكُمْ تَعْقِلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_73.png,"Dann sagten WIR: ""Beklopft ihn mit einem Teil davon!"" So belebt ALLAH die Toten und zeigt euch Seine Ayat, damit ihr verständig werdet."
,25,2,81,74,ثُمَّ قَسَتْ قُلُوبُكُم مِّن بَعْدِ ذَٰلِكَ فَهِيَ كَالْحِجَارَةِ أَوْ أَشَدُّ قَسْوَةً ۚ وَإِنَّ مِنَ الْحِجَارَةِ لَمَا يَتَفَجَّرُ مِنْهُ الْأَنْهَارُ ۚ وَإِنَّ مِنْهَا لَمَا يَشَّقَّقُ فَيَخْرُجُ مِنْهُ الْمَاءُ ۚ وَإِنَّ مِنْهَا لَمَا يَهْبِطُ مِنْ خَشْيَةِ اللَّهِ ۗ وَمَا اللَّهُ بِغَافِلٍ عَمَّا تَعْمَلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_74.png,"Dann verhärteten sich eure Herzen danach, so wurden sie wie Steine oder noch härter. Und gewiß, von Steinen gibt es solche, aus denen Flüsse entspringen, auch davon sind sicher solche, die aufbrechen, dann sprudelt Wasser daraus, ebenso sind davon doch solche, die sich aus Ehrfurcht vor ALLAH absenken. Und ALLAH ist sicherlich nicht achtlos dem gegenüber, was ihr tut."
,25,2,82,75,۞ أَفَتَطْمَعُونَ أَن يُؤْمِنُوا لَكُمْ وَقَدْ كَانَ فَرِيقٌ مِّنْهُمْ يَسْمَعُونَ كَلَامَ اللَّهِ ثُمَّ يُحَرِّفُونَهُ مِن بَعْدِ مَا عَقَلُوهُ وَهُمْ يَعْلَمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_75.png,"Hofft ihr etwa, daß sie euch Glauben schenken, wo eine Gruppe von ihnen ALLAHs Wort zu hören und es dann (bewußt) zu verändern pflegte, nachdem sie es verstanden hatte, während sie es kannte?!"
,25,2,83,76,وَإِذَا لَقُوا الَّذِينَ آمَنُوا قَالُوا آمَنَّا وَإِذَا خَلَا بَعْضُهُمْ إِلَىٰ بَعْضٍ قَالُوا أَتُحَدِّثُونَهُم بِمَا فَتَحَ اللَّهُ عَلَيْكُمْ لِيُحَاجُّوكُم بِهِ عِندَ رَبِّكُمْ ۚ أَفَلَا تَعْقِلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_76.png,"Und wenn sie denjenigen begegneten, die den Iman verinnerlicht haben, sagten sie: ""Wir haben den Iman verinnerlicht."" Doch wenn die einen von ihnen sich mit den anderen zurückzogen, sagten sie: ""Erzählt ihr ihnen von dem, was ALLAH euch erläuterte, damit sie mit diesem gegen euch vor eurem HERRN argumentieren? Seid ihr etwa nicht verständig?!"""
