Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_es
,5,40,4185,52,يَوْمَ لَا يَنفَعُ الظَّالِمِينَ مَعْذِرَتُهُمْ ۖ وَلَهُمُ اللَّعْنَةُ وَلَهُمْ سُوءُ الدَّارِ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_52.png,"el día que ya no sirvan de nada a los impíos sus excusas, sino que sean malditos y tengan la Morada Mala."
,5,40,4186,53,وَلَقَدْ آتَيْنَا مُوسَى الْهُدَىٰ وَأَوْرَثْنَا بَنِي إِسْرَائِيلَ الْكِتَابَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_53.png,"Dimos la Dirección a Moisés y dimos en herencia la Escritura a los Hijos de Israel,"
,5,40,4187,54,هُدًى وَذِكْرَىٰ لِأُولِي الْأَلْبَابِ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_54.png,como dirección y amonestación para los dotados de intelecto.
,5,40,4188,55,فَاصْبِرْ إِنَّ وَعْدَ اللَّهِ حَقٌّ وَاسْتَغْفِرْ لِذَنبِكَ وَسَبِّحْ بِحَمْدِ رَبِّكَ بِالْعَشِيِّ وَالْإِبْكَارِ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_55.png,¡Ten paciencia! ¡Lo que Alá promete es verdad! Pide perdón por tu pecado y celebra al anochecer y al alba las alabanzas de tu Señor.
,5,40,4189,56,إِنَّ الَّذِينَ يُجَادِلُونَ فِي آيَاتِ اللَّهِ بِغَيْرِ سُلْطَانٍ أَتَاهُمْ ۙ إِن فِي صُدُورِهِمْ إِلَّا كِبْرٌ مَّا هُم بِبَالِغِيهِ ۚ فَاسْتَعِذْ بِاللَّهِ ۖ إِنَّهُ هُوَ السَّمِيعُ الْبَصِيرُ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_56.png,"Quienes discuten de los signos de Alá sin haber recibido autoridad, no piensan sino en grandezas, que no alcanzarán. ¡Busca, pues, refugio en Alá! Él es Quien todo lo oye, Quien todo lo ve."
,5,40,4190,57,لَخَلْقُ السَّمَاوَاتِ وَالْأَرْضِ أَكْبَرُ مِنْ خَلْقِ النَّاسِ وَلَٰكِنَّ أَكْثَرَ النَّاسِ لَا يَعْلَمُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_57.png,Crear los cielos y la tierra es más Q grande aún que crear a los hombres. Pero la mayoría de los hombres no saben.
,5,40,4191,58,وَمَا يَسْتَوِي الْأَعْمَىٰ وَالْبَصِيرُ وَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ وَلَا الْمُسِيءُ ۚ قَلِيلًا مَّا تَتَذَكَّرُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_58.png,No son iguales el ciego y el vidente. Ni los que han creído y obrado bien y los que han obrado mal. ¡Qué poco os dejáis amonestar!
,5,40,4192,59,إِنَّ السَّاعَةَ لَآتِيَةٌ لَّا رَيْبَ فِيهَا وَلَٰكِنَّ أَكْثَرَ النَّاسِ لَا يُؤْمِنُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_59.png,"Sí, la Hora llega, no hay duda de ella, pero la mayoría de los hombres no creen."
,5,40,4193,60,وَقَالَ رَبُّكُمُ ادْعُونِي أَسْتَجِبْ لَكُمْ ۚ إِنَّ الَّذِينَ يَسْتَكْبِرُونَ عَنْ عِبَادَتِي سَيَدْخُلُونَ جَهَنَّمَ دَاخِرِينَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_60.png,"Vuestro Señor ha dicho: «¡Invocadme y os escucharé! Los que, llevados de su altivez, no Me sirvan entrarán, humillados, en la gehena»."
,5,40,4194,61,اللَّهُ الَّذِي جَعَلَ لَكُمُ اللَّيْلَ لِتَسْكُنُوا فِيهِ وَالنَّهَارَ مُبْصِرًا ۚ إِنَّ اللَّهَ لَذُو فَضْلٍ عَلَى النَّاسِ وَلَٰكِنَّ أَكْثَرَ النَّاسِ لَا يَشْكُرُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_61.png,"Alá es quien ha dispuesto para vosotros la noche para que descanséis en ella, y el día para que podáis ver claro. Sí, Alá dispensa Su favor a los hombres, pero la mayoría de los hombres no agradecen."
,5,40,4195,62,ذَٰلِكُمُ اللَّهُ رَبُّكُمْ خَالِقُ كُلِّ شَيْءٍ لَّا إِلَٰهَ إِلَّا هُوَ ۖ فَأَنَّىٰ تُؤْفَكُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_62.png,"ése es Alá, vuestro Señor, creador de todo. ¡No hay más dios que É! ¡Cómo podéis, pues, ser tan desviados!"
,5,40,4196,63,كَذَٰلِكَ يُؤْفَكُ الَّذِينَ كَانُوا بِآيَاتِ اللَّهِ يَجْحَدُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_63.png,Del mismo modo fueron desviados quienes rechazaron los signos de Alá.
,5,40,4197,64,اللَّهُ الَّذِي جَعَلَ لَكُمُ الْأَرْضَ قَرَارًا وَالسَّمَاءَ بِنَاءً وَصَوَّرَكُمْ فَأَحْسَنَ صُوَرَكُمْ وَرَزَقَكُم مِّنَ الطَّيِّبَاتِ ۚ ذَٰلِكُمُ اللَّهُ رَبُّكُمْ ۖ فَتَبَارَكَ اللَّهُ رَبُّ الْعَالَمِينَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_64.png,"Alá es Quien os ha estabilizado la tierra y hecho del cielo un edificio, os ha formado armoniosamente y os ha proveído de cosas buenas. ése es Alá, vuestro Señor. ¡Bendito sea, pues, Alá, Señor del universo!"
,5,40,4198,65,هُوَ الْحَيُّ لَا إِلَٰهَ إِلَّا هُوَ فَادْعُوهُ مُخْلِصِينَ لَهُ الدِّينَ ۗ الْحَمْدُ لِلَّهِ رَبِّ الْعَالَمِينَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_65.png,"Él es el Vivo. No hay más dios que É. ¡Invocadle rindiéndole culto sincero! ¡Alabado sea Alá, Señor del universo!"
,5,40,4199,66,۞ قُلْ إِنِّي نُهِيتُ أَنْ أَعْبُدَ الَّذِينَ تَدْعُونَ مِن دُونِ اللَّهِ لَمَّا جَاءَنِيَ الْبَيِّنَاتُ مِن رَّبِّي وَأُمِرْتُ أَنْ أُسْلِمَ لِرَبِّ الْعَالَمِينَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_66.png,"Di: «Cuando he recibido de mi Señor las pruebas claras, se me ha prohibido que sirva a aquéllos que invocáis en lugar de invocar a Alá. He recibido la orden de someterme al Señor del universo»."
,5,40,4200,67,هُوَ الَّذِي خَلَقَكُم مِّن تُرَابٍ ثُمَّ مِن نُّطْفَةٍ ثُمَّ مِنْ عَلَقَةٍ ثُمَّ يُخْرِجُكُمْ طِفْلًا ثُمَّ لِتَبْلُغُوا أَشُدَّكُمْ ثُمَّ لِتَكُونُوا شُيُوخًا ۚ وَمِنكُم مَّن يُتَوَفَّىٰ مِن قَبْلُ ۖ وَلِتَبْلُغُوا أَجَلًا مُّسَمًّى وَلَعَلَّكُمْ تَعْقِلُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_67.png,"Él es Quien os ha creado de tierra; luego, de una gota; luego, de un coágulo de sangre. Luego, os hace salir como criaturas para alcanzar, más tarde, la madurez, luego la vejez -aunque algunos de vosotros mueren prematuramente- y llegar a un término fijo. Quizás, así, razonéis."
,5,40,4201,68,هُوَ الَّذِي يُحْيِي وَيُمِيتُ ۖ فَإِذَا قَضَىٰ أَمْرًا فَإِنَّمَا يَقُولُ لَهُ كُن فَيَكُونُ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_68.png,"Él es Quien da la vida y da la muerte. Y cuando decide algo, le dice tan sólo: «¡Sé!» y es."
,5,40,4202,69,أَلَمْ تَرَ إِلَى الَّذِينَ يُجَادِلُونَ فِي آيَاتِ اللَّهِ أَنَّىٰ يُصْرَفُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_69.png,¿No has visto a quienes discuten de los signos de Alá? ¡Cómo pueden ser tan desviados!
,5,40,4203,70,الَّذِينَ كَذَّبُوا بِالْكِتَابِ وَبِمَا أَرْسَلْنَا بِهِ رُسُلَنَا ۖ فَسَوْفَ يَعْلَمُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_70.png,"Que han desmentido la Escritura y el mensaje confiado a Nuestros enviados. ¡Van a ver...,"
,5,40,4204,71,إِذِ الْأَغْلَالُ فِي أَعْنَاقِهِمْ وَالسَّلَاسِلُ يُسْحَبُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_71.png,"cuando, argolla al cuello y encadenados, sean arrastrados"
,5,40,4205,72,فِي الْحَمِيمِ ثُمَّ فِي النَّارِ يُسْجَرُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_72.png,"al agua muy caliente y, luego, sean atizados en el Fuego!"
,5,40,4206,73,ثُمَّ قِيلَ لَهُمْ أَيْنَ مَا كُنتُمْ تُشْرِكُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_73.png,"Luego, se les dirá: «¿Dónde está lo que asociabais"
,5,40,4207,74,مِن دُونِ اللَّهِ ۖ قَالُوا ضَلُّوا عَنَّا بَل لَّمْ نَكُن نَّدْعُو مِن قَبْلُ شَيْئًا ۚ كَذَٰلِكَ يُضِلُّ اللَّهُ الْكَافِرِينَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_74.png,"en lugar de Alá?» Dirán: «¡Nos han abandonado! Mejor dicho, antes no invocábamos nada». Así extravía Alá a los infieles."
,5,40,4208,75,ذَٰلِكُم بِمَا كُنتُمْ تَفْرَحُونَ فِي الْأَرْضِ بِغَيْرِ الْحَقِّ وَبِمَا كُنتُمْ تَمْرَحُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_75.png,«Eso es por haberos regocijado en la tierra sin razón y por haberos conducido insolentemente.
,5,40,4209,76,ادْخُلُوا أَبْوَابَ جَهَنَّمَ خَالِدِينَ فِيهَا ۖ فَبِئْسَ مَثْوَى الْمُتَكَبِّرِينَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_76.png,"¡Entrad por las puertas de la gehena, para estar en ella eternamente! ¡Qué mala es la morada de los soberbios!»"
,5,40,4210,77,فَاصْبِرْ إِنَّ وَعْدَ اللَّهِ حَقٌّ ۚ فَإِمَّا نُرِيَنَّكَ بَعْضَ الَّذِي نَعِدُهُمْ أَوْ نَتَوَفَّيَنَّكَ فَإِلَيْنَا يُرْجَعُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_77.png,"¡Ten, pues, paciencia! ¡Lo que Alá promete es verdad! Lo mismo si te hacemos ver algo de aquello con que les amenazamos, que si te llamamos, serán devueltos a Nosotros."
,5,40,4211,78,وَلَقَدْ أَرْسَلْنَا رُسُلًا مِّن قَبْلِكَ مِنْهُم مَّن قَصَصْنَا عَلَيْكَ وَمِنْهُم مَّن لَّمْ نَقْصُصْ عَلَيْكَ ۗ وَمَا كَانَ لِرَسُولٍ أَن يَأْتِيَ بِآيَةٍ إِلَّا بِإِذْنِ اللَّهِ ۚ فَإِذَا جَاءَ أَمْرُ اللَّهِ قُضِيَ بِالْحَقِّ وَخَسِرَ هُنَالِكَ الْمُبْطِلُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_78.png,"Ya mandamos a otros enviados antes de ti. De algunos de ellos ya te hemos contado, de otros no. Ningún enviado pudo traer signo alguno, sino con permiso de Alá. Cuando llegue la orden de Alá, se decidirá según justicia y, entonces, los falsarios estarán perdidos."
,5,40,4212,79,اللَّهُ الَّذِي جَعَلَ لَكُمُ الْأَنْعَامَ لِتَرْكَبُوا مِنْهَا وَمِنْهَا تَأْكُلُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_79.png,"Alá es Quien ha puesto para vosotros los rebaños, para que montéis en unos y de otros os alimentéis,"
,5,40,4213,80,وَلَكُمْ فِيهَا مَنَافِعُ وَلِتَبْلُغُوا عَلَيْهَا حَاجَةً فِي صُدُورِكُمْ وَعَلَيْهَا وَعَلَى الْفُلْكِ تُحْمَلُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_80.png,"-tenéis en ellos provecho-, y para que, por ellos, consigáis vuestros propósitos. Ellos y las naves os sirven de medios de transporte."
,5,40,4214,81,وَيُرِيكُمْ آيَاتِهِ فَأَيَّ آيَاتِ اللَّهِ تُنكِرُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_81.png,"Él os hace ver Sus signos. ¿Cuál, pues, de los signos de Alá negaréis?"
,5,40,4215,82,أَفَلَمْ يَسِيرُوا فِي الْأَرْضِ فَيَنظُرُوا كَيْفَ كَانَ عَاقِبَةُ الَّذِينَ مِن قَبْلِهِمْ ۚ كَانُوا أَكْثَرَ مِنْهُمْ وَأَشَدَّ قُوَّةً وَآثَارًا فِي الْأَرْضِ فَمَا أَغْنَىٰ عَنْهُم مَّا كَانُوا يَكْسِبُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_82.png,"¿No han ido por la tierra y mirado cómo terminaron sus antecesores? Fueron más numerosos que ellos, más poderosos, dejaron más huellas en la tierra, pero sus posesiones no les sirvieron de nada."
,5,40,4216,83,فَلَمَّا جَاءَتْهُمْ رُسُلُهُم بِالْبَيِّنَاتِ فَرِحُوا بِمَا عِندَهُم مِّنَ الْعِلْمِ وَحَاقَ بِهِم مَّا كَانُوا بِهِ يَسْتَهْزِئُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_83.png,"Cuando sus enviados vinieron a ellos con las pruebas claras, se alegraron de la ciencia que poseían, pero se vieron cercados por aquello de que se burlaban."
,5,40,4217,84,فَلَمَّا رَأَوْا بَأْسَنَا قَالُوا آمَنَّا بِاللَّهِ وَحْدَهُ وَكَفَرْنَا بِمَا كُنَّا بِهِ مُشْرِكِينَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_84.png,"Y, cuando vieron Nuestro rigor, dijeron: «¡Creemos en Alá Solo y renegamos de lo que Le asociábamos!»"
,5,40,4218,85,فَلَمْ يَكُ يَنفَعُهُمْ إِيمَانُهُمْ لَمَّا رَأَوْا بَأْسَنَا ۖ سُنَّتَ اللَّهِ الَّتِي قَدْ خَلَتْ فِي عِبَادِهِ ۖ وَخَسِرَ هُنَالِكَ الْكَافِرُونَ,Ghafir—غافر,The Forgiver,public://sura_images/40.png,public://quran_images/40_85.png,"Pero, entonces, su fe no les sirvió de nada, después de haber visto Nuestro rigor. Tal es la práctica de Alá, que ya se había aplicado a Sus siervos. Y entonces salieron perdiendo los infieles."
,5,41,4219,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ حم,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_1.png,hm.
,5,41,4220,2,تَنزِيلٌ مِّنَ الرَّحْمَٰنِ الرَّحِيمِ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_2.png,"Revelación procedente del Compasivo, del Misericordioso."
,5,41,4221,3,كِتَابٌ فُصِّلَتْ آيَاتُهُ قُرْآنًا عَرَبِيًّا لِّقَوْمٍ يَعْلَمُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_3.png,Escritura cuyas aleyas han sido explicadas detalladamente como Corán árabe para gente que sabe.
,5,41,4222,4,بَشِيرًا وَنَذِيرًا فَأَعْرَضَ أَكْثَرُهُمْ فَهُمْ لَا يَسْمَعُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_4.png,"como nuncio de buenas nuevas y como monitor. La mayoría, empero, se desvían y, así, no oyen."
,5,41,4223,5,وَقَالُوا قُلُوبُنَا فِي أَكِنَّةٍ مِّمَّا تَدْعُونَا إِلَيْهِ وَفِي آذَانِنَا وَقْرٌ وَمِن بَيْنِنَا وَبَيْنِكَ حِجَابٌ فَاعْمَلْ إِنَّنَا عَامِلُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_5.png,"Y dicen: «Una envoltura oculta a nuestros corazones aquello a que nos llamas, nuestros oídos padecen sordera, un velo nos separa de ti. ¡Haz, pues, lo que juzgues oportuno, que nosotros haremos también lo que juzguemos oportuno!»"
,5,41,4224,6,قُلْ إِنَّمَا أَنَا بَشَرٌ مِّثْلُكُمْ يُوحَىٰ إِلَيَّ أَنَّمَا إِلَٰهُكُمْ إِلَٰهٌ وَاحِدٌ فَاسْتَقِيمُوا إِلَيْهِ وَاسْتَغْفِرُوهُ ۗ وَوَيْلٌ لِّلْمُشْرِكِينَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_6.png,"Di: «Yo soy sólo un mortal como vosotros, a quien se ha revelado que vuestro Dios es un Dios Uno. ¡Id, pues, derechos a Él y pedidle perdón! ¡Ay de los asociadores,"
,5,41,4225,7,الَّذِينَ لَا يُؤْتُونَ الزَّكَاةَ وَهُم بِالْآخِرَةِ هُمْ كَافِرُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_7.png,que no dan el azaque y niegan la otra vida!
,5,41,4226,8,إِنَّ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ لَهُمْ أَجْرٌ غَيْرُ مَمْنُونٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_8.png,"Quienes crean y obren bien, recibirán una recompensa ininterrumpida»."
,5,41,4227,9,۞ قُلْ أَئِنَّكُمْ لَتَكْفُرُونَ بِالَّذِي خَلَقَ الْأَرْضَ فِي يَوْمَيْنِ وَتَجْعَلُونَ لَهُ أَندَادًا ۚ ذَٰلِكَ رَبُّ الْعَالَمِينَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_9.png,Di: «¿No vais a creer en Quien ha creado la tierra en dos días y Le atribuís iguales? ¡Tal es el Señor del universo!»
,5,41,4228,10,وَجَعَلَ فِيهَا رَوَاسِيَ مِن فَوْقِهَا وَبَارَكَ فِيهَا وَقَدَّرَ فِيهَا أَقْوَاتَهَا فِي أَرْبَعَةِ أَيَّامٍ سَوَاءً لِّلسَّائِلِينَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_10.png,"En cuatro días iguales: ha puesto en ella, encima, montañas firmes, la ha bendecido y ha determinado sus alimentos. Para los que inquieren..."
,5,41,4229,11,ثُمَّ اسْتَوَىٰ إِلَى السَّمَاءِ وَهِيَ دُخَانٌ فَقَالَ لَهَا وَلِلْأَرْضِ ائْتِيَا طَوْعًا أَوْ كَرْهًا قَالَتَا أَتَيْنَا طَائِعِينَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_11.png,"Luego, se dirigió al cielo, que era humo, y dijo a éste y a la tierra: «¡Venid, queráis o no!» Dijeron: «¡Venimos de buen grado!»"
,5,41,4230,12,فَقَضَاهُنَّ سَبْعَ سَمَاوَاتٍ فِي يَوْمَيْنِ وَأَوْحَىٰ فِي كُلِّ سَمَاءٍ أَمْرَهَا ۚ وَزَيَّنَّا السَّمَاءَ الدُّنْيَا بِمَصَابِيحَ وَحِفْظًا ۚ ذَٰلِكَ تَقْدِيرُ الْعَزِيزِ الْعَلِيمِ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_12.png,"«Decretó que fueran siete cielos, en dos días, e inspiró a cada cielo su cometido. Hemos engalanado el cielo más bajo con luminares, como protección. Tal es la decisión del Poderoso, del Omnisciente»."
,5,41,4231,13,فَإِنْ أَعْرَضُوا فَقُلْ أَنذَرْتُكُمْ صَاعِقَةً مِّثْلَ صَاعِقَةِ عَادٍ وَثَمُودَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_13.png,"Si se desvían, di: «Os prevengo contra un rayo como el de los aditas y los tamudeos»."
,5,41,4232,14,إِذْ جَاءَتْهُمُ الرُّسُلُ مِن بَيْنِ أَيْدِيهِمْ وَمِنْ خَلْفِهِمْ أَلَّا تَعْبُدُوا إِلَّا اللَّهَ ۖ قَالُوا لَوْ شَاءَ رَبُّنَا لَأَنزَلَ مَلَائِكَةً فَإِنَّا بِمَا أُرْسِلْتُم بِهِ كَافِرُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_14.png,"Cuando vinieron a ellos los enviados antes y después. «¡No sirváis sino a Alá!» Dijeron: «Si nuestro Señor hubiera querido, habría enviado de lo alto a ángeles. No creemos en vuestro mensaje»."
,5,41,4233,15,فَأَمَّا عَادٌ فَاسْتَكْبَرُوا فِي الْأَرْضِ بِغَيْرِ الْحَقِّ وَقَالُوا مَنْ أَشَدُّ مِنَّا قُوَّةً ۖ أَوَلَمْ يَرَوْا أَنَّ اللَّهَ الَّذِي خَلَقَهُمْ هُوَ أَشَدُّ مِنْهُمْ قُوَّةً ۖ وَكَانُوا بِآيَاتِنَا يَجْحَدُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_15.png,"En cuanto a los aditas, sin razón, se condujeron en el país altivamente y dijeron: «¿Hay alguien más fuerte que nosotros?» ¿No veían que Alá, Que les había creado, era más fuerte que ellos? Pero negaron Nuestros signos."
,5,41,4234,16,فَأَرْسَلْنَا عَلَيْهِمْ رِيحًا صَرْصَرًا فِي أَيَّامٍ نَّحِسَاتٍ لِّنُذِيقَهُمْ عَذَابَ الْخِزْيِ فِي الْحَيَاةِ الدُّنْيَا ۖ وَلَعَذَابُ الْآخِرَةِ أَخْزَىٰ ۖ وَهُمْ لَا يُنصَرُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_16.png,"Enviamos contra ellos un viento, glacial en días nefastos, para hacerles gustar el castigo de la ignominia en la vida de acá. Pero el castigo de la otra vida es aún más ignominioso y no serán auxiliados."
,5,41,4235,17,وَأَمَّا ثَمُودُ فَهَدَيْنَاهُمْ فَاسْتَحَبُّوا الْعَمَىٰ عَلَى الْهُدَىٰ فَأَخَذَتْهُمْ صَاعِقَةُ الْعَذَابِ الْهُونِ بِمَا كَانُوا يَكْسِبُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_17.png,"Y en cuanto a los tamudeos, les dirigimos, pero prefirieron la ceguera a la Dirección, y el Rayo del castigo degradante les sorprendió por lo que habían cometido."
,5,41,4236,18,وَنَجَّيْنَا الَّذِينَ آمَنُوا وَكَانُوا يَتَّقُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_18.png,Y salvamos a los que creían y temían a Alá.
,5,41,4237,19,وَيَوْمَ يُحْشَرُ أَعْدَاءُ اللَّهِ إِلَى النَّارِ فَهُمْ يُوزَعُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_19.png,"El día que los enemigos de Alá sean congregados hacia el Fuego, serán divididos en grupos."
,5,41,4238,20,حَتَّىٰ إِذَا مَا جَاءُوهَا شَهِدَ عَلَيْهِمْ سَمْعُهُمْ وَأَبْصَارُهُمْ وَجُلُودُهُم بِمَا كَانُوا يَعْمَلُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_20.png,"Hasta que, llegados a él, sus oídos, sus ojos y su piel atestiguarán contra ellos de sus obras."
,5,41,4239,21,وَقَالُوا لِجُلُودِهِمْ لِمَ شَهِدتُّمْ عَلَيْنَا ۖ قَالُوا أَنطَقَنَا اللَّهُ الَّذِي أَنطَقَ كُلَّ شَيْءٍ وَهُوَ خَلَقَكُمْ أَوَّلَ مَرَّةٍ وَإِلَيْهِ تُرْجَعُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_21.png,"Dirán a su piel: «¿Por qué has atestiguado contra nosotros?» Y ella dirá: «Alá, Que ha concedido a todos la facultad de hablar, nos la ha concedido a nosotros. Os ha creado una vez primera y a Él seréis devueltos."
,5,41,4240,22,وَمَا كُنتُمْ تَسْتَتِرُونَ أَن يَشْهَدَ عَلَيْكُمْ سَمْعُكُمْ وَلَا أَبْصَارُكُمْ وَلَا جُلُودُكُمْ وَلَٰكِن ظَنَنتُمْ أَنَّ اللَّهَ لَا يَعْلَمُ كَثِيرًا مِّمَّا تَعْمَلُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_22.png,"No podíais esconderos tan bien que no pudieran luego atestiguar contra vosotros vuestros oídos, vuestros ojos y vuestra piel. Creíais que Alá no sabía mucho de lo que hacíais."
,5,41,4241,23,وَذَٰلِكُمْ ظَنُّكُمُ الَّذِي ظَنَنتُم بِرَبِّكُمْ أَرْدَاكُمْ فَأَصْبَحْتُم مِّنَ الْخَاسِرِينَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_23.png,Lo que vosotros pensabais de vuestro Señor os ha arruinado y ahora sois de los que han perdido».
,5,41,4242,24,فَإِن يَصْبِرُوا فَالنَّارُ مَثْوًى لَّهُمْ ۖ وَإِن يَسْتَعْتِبُوا فَمَا هُم مِّنَ الْمُعْتَبِينَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_24.png,"Aunque tengan paciencia, el Fuego será su morada. Y, aunque pidan gracia, no se les concederá."
,5,41,4243,25,۞ وَقَيَّضْنَا لَهُمْ قُرَنَاءَ فَزَيَّنُوا لَهُم مَّا بَيْنَ أَيْدِيهِمْ وَمَا خَلْفَهُمْ وَحَقَّ عَلَيْهِمُ الْقَوْلُ فِي أُمَمٍ قَدْ خَلَتْ مِن قَبْلِهِم مِّنَ الْجِنِّ وَالْإِنسِ ۖ إِنَّهُمْ كَانُوا خَاسِرِينَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_25.png,"Les hemos asignado compañeros, que han engalanado su estado actual y su estado futuro. Se ha cumplido en ellos la sentencia que también alcanzó a otras comunidades de genios y de mortales que les precedieron. Han perdido."
,5,41,4244,26,وَقَالَ الَّذِينَ كَفَرُوا لَا تَسْمَعُوا لِهَٰذَا الْقُرْآنِ وَالْغَوْا فِيهِ لَعَلَّكُمْ تَغْلِبُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_26.png,"Los infieles dicen: «¡No hagáis caso de este Corán ! ¡Parlotead cuando lo lean. Quizás, así, os salgáis con la vuestra!»"
,5,41,4245,27,فَلَنُذِيقَنَّ الَّذِينَ كَفَرُوا عَذَابًا شَدِيدًا وَلَنَجْزِيَنَّهُمْ أَسْوَأَ الَّذِي كَانُوا يَعْمَلُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_27.png,"A los infieles les haremos gustar, sí, un severo castigo y les retribuiremos, sí, con arreglo a sus peores obras."
